y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle
182.0,462.06,748,42660,0.3069,49.12,748,0.0,86,2.966,True
186.85,244.2,694,42660,0.2486,46.67,694,0.0,86,2.966,True
192.92,120.0,654,42660,0.2762,42.89,654,0.0,86,2.966,True
194.84,303.97,581,42660,0.3622,46.89,581,0.0,86,2.966,True
174.04,64.05,667,42660,0.3312,45.12,667,0.0,86,2.966,True
261.98,458.67,698,42660,0.2563,52.06,698,0.0,87,3.0,True
257.03,41.04,746,42660,0.3054,46.22,746,0.0,87,3.0,True
258.97,401.82,584,42660,0.3469,44.28,584,0.0,87,3.0,True
259.94,433.16,681,42660,0.2374,44.28,681,0.0,87,3.0,True
268.09,452.8,721,42660,0.3361,54.22,721,0.0,87,3.0,True
323.96,234.98,728,42660,0.3006,49.46,728,0.0,87,3.0,True
280.99,300.13,687,42660,0.247,46.01,687,0.0,87,3.0,True
290.16,216.98,407,42660,0.2774,29.59,407,0.0,87,3.0,True
302.66,219.94,254,42660,0.3221,24.84,254,0.0,87,3.0,True
305.84,84.95,676,42660,0.2439,46.87,676,0.0,87,3.0,True
252.99,74.67,649,42660,0.2291,41.04,649,0.0,87,3.0,True
268.85,251.99,640,42660,0.3031,46.01,640,0.0,87,3.0,True
249.8,216.88,668,42660,0.123,42.34,668,0.0,87,3.0,True
157.95,91.01,658,42660,0.2741,42.34,658,0.0,87,3.0,True
231.01,113.22,688,42660,0.3058,46.44,688,0.0,87,3.0,True
163.05,484.97,624,42660,0.3382,44.5,624,0.0,87,3.0,True
164.11,465.24,716,42660,0.3599,55.08,716,0.0,87,3.0,True
166.5,294.2,590,42660,0.2516,52.92,590,0.0,87,3.0,True
168.98,53.42,624,42660,0.2133,43.85,624,0.0,87,3.0,True
173.11,63.88,663,42660,0.3145,44.28,663,0.0,87,3.0,True
240.18,416.77,669,42660,0.3328,51.19,669,0.0,87,3.0,True
185.86,243.03,705,42660,0.2219,48.17,705,0.0,87,3.0,True
188.32,120.96,565,42660,0.3189,43.85,565,0.0,87,3.0,True
192.95,303.71,575,42660,0.3204,44.5,575,0.0,87,3.0,True
198.23,262.11,741,42660,0.3709,49.68,741,0.0,87,3.0,True
228.12,101.09,689,42660,0.3242,46.66,689,0.0,87,3.0,True
176.42,460.21,589,42660,0.2587,49.46,589,0.0,87,3.0,True
253.17,433.69,611,42660,0.2603,44.86,611,0.0,88,3.034,True
256.92,41.14,747,42660,0.2748,48.45,747,0.0,88,3.034,True
257.83,402.05,548,42660,0.3679,42.62,548,0.0,88,3.034,True
261.97,458.73,710,42660,0.2583,52.26,710,0.0,88,3.034,True
264.97,433.27,537,42660,0.2256,41.5,537,0.0,88,3.034,True
278.09,300.99,665,42660,0.3398,44.19,665,0.0,88,3.034,True
270.03,452.89,729,42660,0.3535,50.69,729,0.0,88,3.034,True
289.59,216.89,342,42660,0.1868,29.83,342,0.0,88,3.034,True
302.04,84.89,720,42660,0.314,48.23,720,0.0,88,3.034,True
301.88,219.88,292,42660,0.3784,25.57,292,0.0,88,3.034,True
251.89,74.71,652,42660,0.222,42.84,652,0.0,88,3.034,True
268.82,251.87,663,42660,0.2871,46.21,663,0.0,88,3.034,True
320.09,234.9,701,42660,0.3436,49.35,701,0.0,88,3.034,True
245.02,217.2,712,42660,0.2319,42.84,712,0.0,88,3.034,True
230.91,100.13,709,42660,0.2225,45.09,709,0.0,88,3.034,True
239.06,416.78,699,42660,0.3606,50.92,699,0.0,88,3.034,True
155.88,91.86,651,42660,0.203,41.27,651,0.0,88,3.034,True
162.35,485.12,574,42660,0.3162,42.4,574,0.0,88,3.034,True
163.04,465.18,754,42660,0.3685,57.2,754,0.0,88,3.034,True
168.56,63.28,529,42660,0.2467,46.66,529,0.0,88,3.034,True
167.83,293.68,713,42660,0.2479,51.59,713,0.0,88,3.034,True
166.02,54.88,679,42660,0.2744,44.64,679,0.0,88,3.034,True
182.96,242.01,708,42660,0.2579,48.68,708,0.0,88,3.034,True
189.0,120.87,664,42660,0.3276,45.76,664,0.0,88,3.034,True
191.76,303.71,552,42660,0.2902,44.41,552,0.0,88,3.034,True
197.96,263.04,737,42660,0.363,51.82,737,0.0,88,3.034,True
228.11,113.06,656,42660,0.3103,47.11,656,0.0,88,3.034,True
177.01,461.12,715,42660,0.3549,48.23,715,0.0,88,3.034,True
262.85,432.77,510,42660,0.1916,36.14,510,0.0,89,3.069,True
251.17,433.74,588,42660,0.2647,42.23,588,0.0,89,3.069,True
254.06,402.89,579,42660,0.3277,44.63,579,0.0,89,3.069,True
255.03,41.96,751,42660,0.3048,47.24,751,0.0,89,3.069,True
261.87,458.8,712,42660,0.2584,53.99,712,0.0,89,3.069,True
268.8,251.86,673,42660,0.276,47.24,673,0.0,89,3.069,True
250.88,75.07,639,42660,0.2246,40.71,639,0.0,89,3.069,True
279.86,301.04,662,42660,0.246,45.28,662,0.0,89,3.069,True
289.52,216.88,336,42660,0.1688,29.61,336,0.0,89,3.069,True
297.11,85.09,654,42660,0.3022,47.24,654,0.0,89,3.069,True
302.52,219.93,252,42660,0.3284,26.34,252,0.0,89,3.069,True
319.99,234.88,717,42660,0.3083,48.55,717,0.0,89,3.069,True
269.02,452.09,688,42660,0.3639,47.46,688,0.0,89,3.069,True
246.96,216.44,711,42660,0.1638,43.1,711,0.0,89,3.069,True
161.97,464.9,728,42660,0.3397,55.51,728,0.0,89,3.069,True
230.91,100.1,718,42660,0.2126,46.15,718,0.0,89,3.069,True
153.89,92.17,654,42660,0.2101,41.58,654,0.0,89,3.069,True
162.53,294.65,560,42660,0.2692,48.55,560,0.0,89,3.069,True
236.3,416.89,595,42660,0.3342,48.98,595,0.0,89,3.069,True
164.93,54.93,671,42660,0.2752,44.85,671,0.0,89,3.069,True
167.23,63.46,590,42660,0.2347,45.28,590,0.0,89,3.069,True
162.34,485.09,582,42660,0.3297,42.67,582,0.0,89,3.069,True
177.93,461.07,761,42660,0.2935,48.33,761,0.0,89,3.069,True
185.16,302.3,568,42660,0.3124,45.06,568,0.0,89,3.069,True
187.07,120.77,661,42660,0.3283,45.72,661,0.0,89,3.069,True
197.68,263.89,724,42660,0.3419,50.07,724,0.0,89,3.069,True
229.04,113.03,714,42660,0.2949,47.24,714,0.0,89,3.069,True
176.4,241.19,597,42660,0.266,47.02,597,0.0,89,3.069,True
260.96,458.89,719,42660,0.2986,52.06,719,0.0,90,3.103,True
248.4,433.81,529,42660,0.2331,42.36,529,0.0,90,3.103,True
253.03,403.14,605,42660,0.3337,44.47,605,0.0,90,3.103,True
254.03,42.01,747,42660,0.2967,48.26,747,0.0,90,3.103,True
260.02,431.87,512,42660,0.2377,38.78,512,0.0,90,3.103,True
267.56,451.19,545,42660,0.2642,50.58,545,0.0,90,3.103,True
318.03,235.09,726,42660,0.303,50.16,726,0.0,90,3.103,True
275.33,302.09,592,42660,0.2895,45.73,592,0.0,90,3.103,True
289.53,216.9,337,42660,0.1834,29.93,337,0.0,90,3.103,True
294.29,84.98,608,42660,0.2799,45.94,608,0.0,90,3.103,True
302.53,219.92,256,42660,0.3273,26.77,256,0.0,90,3.103,True
245.94,216.77,712,42660,0.1639,41.94,712,0.0,90,3.103,True
268.74,251.79,669,42660,0.2684,46.58,669,0.0,90,3.103,True
243.54,76.56,487,42660,0.1616,41.94,487,0.0,90,3.103,True
238.85,416.24,679,42660,0.2707,49.53,679,0.0,90,3.103,True
230.86,100.04,706,42660,0.2068,44.26,706,0.0,90,3.103,True
158.04,464.23,716,42660,0.3338,53.74,716,0.0,90,3.103,True
162.36,485.08,580,42660,0.331,42.57,580,0.0,90,3.103,True
163.2,55.4,646,42660,0.2286,43.41,646,0.0,90,3.103,True
163.95,294.86,711,42660,0.2998,50.58,711,0.0,90,3.103,True
166.36,63.98,556,42660,0.2787,44.68,556,0.0,90,3.103,True
149.15,93.07,631,42660,0.3232,43.2,631,0.0,90,3.103,True
177.05,241.91,700,42660,0.3394,46.37,700,0.0,90,3.103,True
184.1,301.96,617,42660,0.3511,45.73,617,0.0,90,3.103,True
185.12,120.9,644,42660,0.3483,45.94,644,0.0,90,3.103,True
195.9,266.8,750,42660,0.3975,50.79,750,0.0,90,3.103,True
227.97,112.99,711,42660,0.2841,46.15,711,0.0,90,3.103,True
172.26,459.19,645,42660,0.3022,53.53,645,0.0,90,3.103,True
247.28,433.74,583,42660,0.2278,45.52,583,0.0,91,3.138,True
252.93,403.1,610,42660,0.3722,42.67,610,0.0,91,3.138,True
253.88,42.14,689,42660,0.2743,47.14,689,0.0,91,3.138,True
258.8,431.39,509,42660,0.1949,40.84,509,0.0,91,3.138,True
260.87,458.74,699,42660,0.2773,50.19,699,0.0,91,3.138,True
278.81,301.08,645,42660,0.2384,44.1,645,0.0,91,3.138,True
268.82,251.86,667,42660,0.2835,47.35,667,0.0,91,3.138,True
289.55,216.88,346,42660,0.1885,29.87,346,0.0,91,3.138,True
294.08,84.96,683,42660,0.3349,47.35,683,0.0,91,3.138,True
301.16,219.8,264,42660,0.3805,22.35,264,0.0,91,3.138,True
244.91,216.8,701,42660,0.1476,40.24,701,0.0,91,3.138,True
268.21,451.19,618,42660,0.3186,51.82,618,0.0,91,3.138,True
242.31,77.11,562,42660,0.2886,43.89,562,0.0,91,3.138,True
314.11,235.73,709,42660,0.319,49.38,709,0.0,91,3.138,True
227.83,112.99,692,42660,0.2578,46.74,692,0.0,91,3.138,True
236.96,415.84,687,42660,0.3202,48.77,687,0.0,91,3.138,True
147.14,95.07,618,42660,0.3108,44.1,618,0.0,91,3.138,True
156.93,464.72,698,42660,0.2938,51.01,698,0.0,91,3.138,True
159.55,295.94,548,42660,0.3071,48.57,548,0.0,91,3.138,True
162.35,485.06,580,42660,0.3364,42.88,580,0.0,91,3.138,True
169.93,65.02,671,42660,0.2535,43.08,671,0.0,91,3.138,True
162.1,55.38,662,42660,0.2341,47.75,662,0.0,91,3.138,True
178.77,241.93,662,42660,0.2214,46.74,662,0.0,91,3.138,True
182.25,121.84,550,42660,0.3212,43.49,550,0.0,91,3.138,True
184.87,302.19,605,42660,0.3059,47.14,605,0.0,91,3.138,True
195.02,267.93,737,42660,0.3696,50.4,737,0.0,91,3.138,True
228.07,100.91,685,42660,0.3303,43.69,685,0.0,91,3.138,True
175.05,460.05,769,42660,0.3404,51.21,769,0.0,91,3.138,True
257.77,430.8,507,42660,0.2708,40.82,507,0.0,92,3.172,True
246.26,433.7,580,42660,0.2437,44.74,580,0.0,92,3.172,True
251.9,42.84,711,42660,0.2737,46.59,711,0.0,92,3.172,True
251.93,403.83,594,42660,0.3631,41.51,594,0.0,92,3.172,True
258.87,458.83,737,42660,0.3073,52.35,737,0.0,92,3.172,True
313.99,235.14,760,42660,0.2893,51.66,760,0.0,92,3.172,True
268.77,251.81,678,42660,0.2612,47.97,678,0.0,92,3.172,True
277.96,301.31,667,42660,0.2367,43.36,667,0.0,92,3.172,True
289.53,216.86,349,42660,0.1832,30.21,349,0.0,92,3.172,True
291.23,84.81,654,42660,0.2704,47.28,654,0.0,92,3.172,True
244.95,76.84,663,42660,0.2518,42.21,663,0.0,92,3.172,True
268.17,451.05,642,42660,0.3428,48.66,642,0.0,92,3.172,True
243.91,216.25,684,42660,0.1579,43.13,684,0.0,92,3.172,True
301.89,219.87,270,42660,0.3742,24.22,270,0.0,92,3.172,True
230.07,100.17,702,42660,0.2526,42.9,702,0.0,92,3.172,True
145.13,96.08,616,42660,0.3416,42.44,616,0.0,92,3.172,True
151.14,463.2,731,42660,0.3384,58.81,731,0.0,92,3.172,True
158.24,296.2,653,42660,0.3181,50.97,653,0.0,92,3.172,True
160.08,55.44,639,42660,0.2423,44.97,639,0.0,92,3.172,True
161.56,485.42,428,42660,0.3283,42.44,428,0.0,92,3.172,True
165.07,64.88,637,42660,0.3316,44.74,637,0.0,92,3.172,True
234.9,416.2,700,42660,0.3142,52.12,700,0.0,92,3.172,True
174.05,460.1,767,42660,0.3207,51.89,767,0.0,92,3.172,True
182.91,302.16,618,42660,0.326,47.28,618,0.0,92,3.172,True
184.98,121.38,614,42660,0.2481,42.21,614,0.0,92,3.172,True
194.31,269.23,710,42660,0.3095,48.2,710,0.0,92,3.172,True
225.82,112.98,691,42660,0.2485,46.36,691,0.0,92,3.172,True
174.05,239.91,701,42660,0.3226,45.67,701,0.0,92,3.172,True
243.0,77.23,680,42660,0.2367,44.93,680,0.0,93,3.207,True
245.47,433.87,554,42660,0.2474,47.39,554,0.0,93,3.207,True
250.01,404.01,621,42660,0.3424,44.7,621,0.0,93,3.207,True
250.92,42.94,715,42660,0.2642,47.16,715,0.0,93,3.207,True
254.1,458.21,730,42660,0.3339,54.54,730,0.0,93,3.207,True
274.31,302.15,576,42660,0.2904,43.14,576,0.0,93,3.207,True
268.76,251.78,681,42660,0.2626,46.94,681,0.0,93,3.207,True
290.15,217.03,406,42660,0.2584,29.51,406,0.0,93,3.207,True
293.92,84.16,704,42660,0.2708,46.72,704,0.0,93,3.207,True
301.11,219.8,263,42660,0.3342,23.25,263,0.0,93,3.207,True
237.15,217.02,675,42660,0.2085,42.69,675,0.0,93,3.207,True
268.11,451.01,694,42660,0.3488,48.06,694,0.0,93,3.207,True
312.01,235.1,743,42660,0.2972,50.52,743,0.0,93,3.207,True
228.06,100.89,678,42660,0.3166,44.26,678,0.0,93,3.207,True
222.98,112.26,684,42660,0.2867,43.14,684,0.0,93,3.207,True
231.07,416.77,714,42660,0.3564,50.52,714,0.0,93,3.207,True
142.41,96.11,541,42660,0.283,43.59,541,0.0,93,3.207,True
150.03,462.89,772,42660,0.3716,56.78,772,0.0,93,3.207,True
156.1,296.01,688,42660,0.3613,51.63,688,0.0,93,3.207,True
162.28,485.03,571,42660,0.3498,42.47,571,0.0,93,3.207,True
157.9,55.98,673,42660,0.2848,45.82,673,0.0,93,3.207,True
168.44,459.3,612,42660,0.2431,54.09,612,0.0,93,3.207,True
175.83,239.77,671,42660,0.2015,46.49,671,0.0,93,3.207,True
181.85,301.89,599,42660,0.3442,45.6,599,0.0,93,3.207,True
182.93,122.0,617,42660,0.321,44.26,617,0.0,93,3.207,True
193.64,269.88,707,42660,0.2792,50.29,707,0.0,93,3.207,True
167.9,64.93,697,42660,0.1911,44.03,697,0.0,93,3.207,True
253.1,458.29,758,42660,0.3269,55.51,758,0.0,94,3.241,True
245.26,433.98,584,42660,0.2686,48.76,584,0.0,94,3.241,True
247.52,404.68,489,42660,0.2112,43.54,489,0.0,94,3.241,True
248.09,43.97,729,42660,0.2821,49.41,729,0.0,94,3.241,True
268.1,450.95,710,42660,0.3533,49.85,710,0.0,94,3.241,True
236.13,216.89,666,42660,0.2081,43.97,666,0.0,94,3.241,True
277.92,300.98,659,42660,0.2535,44.19,659,0.0,94,3.241,True
289.57,216.91,339,42660,0.1974,28.95,339,0.0,94,3.241,True
292.87,84.15,673,42660,0.2181,44.41,673,0.0,94,3.241,True
301.09,219.83,281,42660,0.381,24.16,281,0.0,94,3.241,True
310.88,235.29,732,42660,0.2751,51.81,732,0.0,94,3.241,True
268.74,251.76,677,42660,0.2485,46.15,677,0.0,94,3.241,True
236.39,78.76,522,42660,0.2801,42.66,522,0.0,94,3.241,True
230.04,416.7,716,42660,0.3479,49.19,716,0.0,94,3.241,True
228.05,100.87,671,42660,0.3145,43.54,671,0.0,94,3.241,True
147.98,462.93,765,42660,0.3606,55.07,765,0.0,94,3.241,True
155.15,296.81,674,42660,0.327,50.28,674,0.0,94,3.241,True
156.12,57.37,642,42660,0.2662,44.62,642,0.0,94,3.241,True
164.12,65.03,673,42660,0.2992,43.1,673,0.0,94,3.241,True
163.82,484.02,594,42660,0.3132,42.01,594,0.0,94,3.241,True
141.07,96.06,635,42660,0.3539,42.23,635,0.0,94,3.241,True
172.93,239.2,723,42660,0.2597,46.58,723,0.0,94,3.241,True
178.95,300.95,658,42660,0.3762,47.24,658,0.0,94,3.241,True
181.85,122.17,603,42660,0.2912,43.54,603,0.0,94,3.241,True
192.09,271.15,725,42660,0.3036,50.94,725,0.0,94,3.241,True
218.32,111.06,579,42660,0.2767,44.19,579,0.0,94,3.241,True
166.58,459.26,570,42660,0.2311,50.94,570,0.0,94,3.241,True
245.05,433.83,604,42660,0.304,45.69,604,0.0,95,3.276,True
246.2,405.03,571,42660,0.2995,45.03,571,0.0,95,3.276,True
248.01,43.83,731,42660,0.2872,47.01,731,0.0,95,3.276,True
251.99,457.97,759,42660,0.3055,54.96,759,0.0,95,3.276,True
268.13,450.84,698,42660,0.3446,49.22,698,0.0,95,3.276,True
289.5,217.01,349,42660,0.2015,28.69,349,0.0,95,3.276,True
278.85,301.15,652,42660,0.2498,44.14,652,0.0,95,3.276,True
289.95,84.34,678,42660,0.2271,43.48,678,0.0,95,3.276,True
301.04,219.87,273,42660,0.4165,22.73,273,0.0,95,3.276,True
309.86,235.45,719,42660,0.2355,49.44,719,0.0,95,3.276,True
240.7,216.17,651,42660,0.1034,43.26,651,0.0,95,3.276,True
268.71,251.72,688,42660,0.25,47.23,688,0.0,95,3.276,True
236.09,78.98,638,42660,0.3585,45.03,638,0.0,95,3.276,True
230.89,415.95,689,42660,0.2845,50.76,689,0.0,95,3.276,True
230.01,100.06,708,42660,0.2651,43.04,708,0.0,95,3.276,True
140.08,97.03,649,42660,0.3382,44.36,649,0.0,95,3.276,True
144.07,461.91,762,42660,0.3591,56.28,762,0.0,95,3.276,True
155.01,58.11,651,42660,0.2709,45.47,651,0.0,95,3.276,True
160.15,65.58,608,42660,0.232,43.7,608,0.0,95,3.276,True
162.26,484.96,576,42660,0.3564,42.6,576,0.0,95,3.276,True
154.96,296.99,659,42660,0.3224,48.56,659,0.0,95,3.276,True
170.84,459.81,717,42660,0.253,49.88,717,0.0,95,3.276,True
176.05,300.12,659,42660,0.3652,48.12,659,0.0,95,3.276,True
180.79,122.08,578,42660,0.2946,42.82,578,0.0,95,3.276,True
191.03,272.21,684,42660,0.2884,45.47,684,0.0,95,3.276,True
218.02,111.13,647,42660,0.327,45.25,647,0.0,95,3.276,True
170.93,239.3,720,42660,0.26,46.57,720,0.0,95,3.276,True
252.92,429.0,562,42660,0.3285,45.04,562,0.0,96,3.31,True
244.22,433.81,604,42660,0.2768,45.66,604,0.0,96,3.31,True
245.97,405.02,631,42660,0.361,43.38,631,0.0,96,3.31,True
247.93,43.95,717,42660,0.3007,47.74,717,0.0,96,3.31,True
249.87,458.05,724,42660,0.2966,51.68,724,0.0,96,3.31,True
267.05,450.16,665,42660,0.346,49.4,665,0.0,96,3.31,True
306.96,235.14,739,42660,0.2815,50.23,739,0.0,96,3.31,True
278.89,301.18,656,42660,0.2554,43.8,656,0.0,96,3.31,True
285.05,84.69,676,42660,0.2981,43.38,676,0.0,96,3.31,True
289.47,217.04,343,42660,0.2101,29.27,343,0.0,96,3.31,True
300.21,219.99,251,42660,0.4395,21.79,251,0.0,96,3.31,True
238.92,216.28,690,42660,0.1527,44.21,690,0.0,96,3.31,True
268.72,251.71,680,42660,0.249,45.66,680,0.0,96,3.31,True
237.85,79.13,649,42660,0.2383,43.59,649,0.0,96,3.31,True
136.34,98.01,559,42660,0.2765,43.38,559,0.0,96,3.31,True
229.81,415.93,672,42660,0.2846,51.06,672,0.0,96,3.31,True
230.81,99.86,677,42660,0.2242,43.17,677,0.0,96,3.31,True
142.96,461.13,742,42660,0.3314,52.72,742,0.0,96,3.31,True
152.92,59.0,615,42660,0.2511,41.1,615,0.0,96,3.31,True
162.17,484.95,590,42660,0.3595,43.38,590,0.0,96,3.31,True
164.83,65.9,637,42660,0.1779,42.97,637,0.0,96,3.31,True
153.01,297.13,647,42660,0.3298,47.53,647,0.0,96,3.31,True
168.96,459.07,754,42660,0.2967,49.81,754,0.0,96,3.31,True
175.05,300.06,677,42660,0.3348,51.06,677,0.0,96,3.31,True
176.09,122.95,581,42660,0.3457,42.34,581,0.0,96,3.31,True
188.03,275.82,677,42660,0.4135,48.98,677,0.0,96,3.31,True
217.04,111.13,680,42660,0.3144,48.36,680,0.0,96,3.31,True
168.08,237.92,722,42660,0.3027,48.78,722,0.0,96,3.31,True
252.91,428.91,579,42660,0.3084,47.63,579,0.0,97,3.345,True
242.94,405.86,645,42660,0.323,44.18,645,0.0,97,3.345,True
244.09,433.73,656,42660,0.2869,46.34,656,0.0,97,3.345,True
244.13,456.83,748,42660,0.3387,54.96,748,0.0,97,3.345,True
245.94,44.85,724,42660,0.3031,46.12,724,0.0,97,3.345,True
265.5,449.42,516,42660,0.2805,48.92,516,0.0,97,3.345,True
305.01,234.92,735,42660,0.3081,51.08,735,0.0,97,3.345,True
277.98,301.29,667,42660,0.2658,43.75,667,0.0,97,3.345,True
286.76,84.62,676,42660,0.1984,44.61,676,0.0,97,3.345,True
289.51,217.1,343,42660,0.2048,29.53,343,0.0,97,3.345,True
301.85,219.81,273,42660,0.3685,24.57,273,0.0,97,3.345,True
237.81,216.28,682,42660,0.1425,43.32,682,0.0,97,3.345,True
269.07,251.27,679,42660,0.2968,46.98,679,0.0,97,3.345,True
235.05,78.91,681,42660,0.2874,44.4,681,0.0,97,3.345,True
136.52,459.17,571,42660,0.2944,52.37,571,0.0,97,3.345,True
227.85,416.2,678,42660,0.2875,51.08,678,0.0,97,3.345,True
137.93,97.37,656,42660,0.2371,42.24,656,0.0,97,3.345,True
149.83,59.76,617,42660,0.271,40.09,617,0.0,97,3.345,True
150.96,297.12,645,42660,0.3204,48.06,645,0.0,97,3.345,True
162.2,484.96,592,42660,0.3574,43.97,592,0.0,97,3.345,True
163.84,65.68,657,42660,0.1636,43.32,657,0.0,97,3.345,True
229.98,100.04,711,42660,0.2688,42.89,711,0.0,97,3.345,True
166.06,458.23,734,42660,0.3256,50.22,734,0.0,97,3.345,True
174.95,300.16,647,42660,0.3116,49.57,647,0.0,97,3.345,True
177.96,123.09,581,42660,0.3158,40.52,581,0.0,97,3.345,True
187.99,275.89,691,42660,0.381,46.77,691,0.0,97,3.345,True
215.05,110.97,687,42660,0.3366,47.2,687,0.0,97,3.345,True
165.05,236.05,688,42660,0.3425,45.91,688,0.0,97,3.345,True
243.83,405.33,605,42660,0.314,47.4,605,0.0,98,3.379,True
244.02,433.72,686,42660,0.3149,46.33,686,0.0,98,3.379,True
244.93,457.13,757,42660,0.3095,54.23,757,0.0,98,3.379,True
245.89,44.91,706,42660,0.2847,43.77,706,0.0,98,3.379,True
252.97,429.02,596,42660,0.3071,47.61,596,0.0,98,3.379,True
277.02,301.21,669,42660,0.2924,45.26,669,0.0,98,3.379,True
268.75,251.7,690,42660,0.2276,47.82,690,0.0,98,3.379,True
282.06,84.64,706,42660,0.274,44.41,706,0.0,98,3.379,True
289.33,217.15,355,42660,0.1906,30.74,355,0.0,98,3.379,True
301.8,219.9,275,42660,0.3746,25.41,275,0.0,98,3.379,True
234.06,216.02,684,42660,0.2715,41.63,684,0.0,98,3.379,True
265.39,449.16,578,42660,0.2834,51.24,578,0.0,98,3.379,True
303.03,235.18,735,42660,0.2971,49.96,735,0.0,98,3.379,True
234.03,78.87,689,42660,0.27,45.26,689,0.0,98,3.379,True
225.96,416.27,699,42660,0.2931,50.17,699,0.0,98,3.379,True
229.94,99.93,716,42660,0.2574,43.55,716,0.0,98,3.379,True
134.42,459.27,603,42660,0.3041,54.44,603,0.0,98,3.379,True
135.89,97.44,628,42660,0.2257,41.21,628,0.0,98,3.379,True
148.09,60.98,601,42660,0.2882,39.71,601,0.0,98,3.379,True
162.21,484.96,596,42660,0.3587,44.84,596,0.0,98,3.379,True
162.94,66.08,657,42660,0.1462,45.05,657,0.0,98,3.379,True
148.0,298.12,679,42660,0.343,49.32,679,0.0,98,3.379,True
166.89,236.01,727,42660,0.2437,50.17,727,0.0,98,3.379,True
170.14,298.42,609,42660,0.3008,48.68,609,0.0,98,3.379,True
175.02,123.24,580,42660,0.333,39.71,580,0.0,98,3.379,True
186.87,276.9,710,42660,0.3196,47.82,710,0.0,98,3.379,True
215.05,111.16,701,42660,0.3267,46.33,701,0.0,98,3.379,True
164.07,458.14,742,42660,0.3383,50.6,742,0.0,98,3.379,True
253.04,428.86,632,42660,0.3044,49.26,632,0.0,99,3.414,True
240.97,405.91,638,42660,0.3313,44.27,638,0.0,99,3.414,True
242.3,433.76,611,42660,0.2662,45.31,611,0.0,99,3.414,True
242.91,456.82,735,42660,0.2835,52.79,735,0.0,99,3.414,True
245.04,45.11,715,42660,0.2804,46.35,715,0.0,99,3.414,True
267.09,449.93,711,42660,0.3824,47.8,711,0.0,99,3.414,True
235.84,216.06,660,42660,0.1567,42.4,660,0.0,99,3.414,True
275.06,300.88,667,42660,0.3231,44.68,667,0.0,99,3.414,True
280.06,84.4,687,42660,0.2601,43.44,687,0.0,99,3.414,True
289.55,217.05,328,42660,0.1802,29.72,328,0.0,99,3.414,True
301.99,235.27,746,42660,0.2784,50.71,746,0.0,99,3.414,True
301.83,219.91,278,42660,0.3715,25.36,278,0.0,99,3.414,True
269.08,251.28,683,42660,0.2987,47.39,683,0.0,99,3.414,True
232.88,79.32,675,42660,0.2367,45.93,675,0.0,99,3.414,True
133.97,98.58,644,42660,0.2562,40.32,644,0.0,99,3.414,True
225.42,99.3,567,42660,0.2278,45.51,567,0.0,99,3.414,True
133.11,458.25,704,42660,0.3267,52.37,704,0.0,99,3.414,True
143.57,63.76,433,42660,0.2462,38.24,433,0.0,99,3.414,True
146.96,298.34,675,42660,0.3068,48.01,675,0.0,99,3.414,True
160.96,67.17,674,42660,0.2556,43.44,674,0.0,99,3.414,True
162.17,484.93,600,42660,0.3566,45.31,600,0.0,99,3.414,True
224.97,416.11,673,42660,0.3251,49.46,673,0.0,99,3.414,True
165.68,236.04,670,42660,0.215,48.42,670,0.0,99,3.414,True
169.11,297.93,660,42660,0.3639,48.63,660,0.0,99,3.414,True
171.48,123.84,465,42660,0.2978,37.62,465,0.0,99,3.414,True
183.25,279.77,571,42660,0.3743,47.39,571,0.0,99,3.414,True
214.01,111.03,717,42660,0.3173,46.35,717,0.0,99,3.414,True
164.89,459.1,741,42660,0.2709,48.42,741,0.0,99,3.414,True
240.79,405.86,613,42660,0.2901,46.7,613,0.0,100,3.448,True
242.15,433.75,658,42660,0.2791,47.37,658,0.0,100,3.448,True
244.82,44.93,699,42660,0.2847,45.59,699,0.0,100,3.448,True
253.04,428.85,640,42660,0.3064,49.37,640,0.0,100,3.448,True
265.2,448.38,596,42660,0.3456,48.48,596,0.0,100,3.448,True
281.92,84.64,713,42660,0.2212,45.15,713,0.0,100,3.448,True
274.03,300.78,678,42660,0.3293,44.48,678,0.0,100,3.448,True
289.44,217.13,341,42660,0.2075,29.58,341,0.0,100,3.448,True
299.94,235.06,740,42660,0.265,50.93,740,0.0,100,3.448,True
301.82,219.9,285,42660,0.3917,25.35,285,0.0,100,3.448,True
237.12,455.18,685,42660,0.3575,53.82,685,0.0,100,3.448,True
269.06,251.26,683,42660,0.3127,47.82,683,0.0,100,3.448,True
234.05,216.2,686,42660,0.186,42.48,686,0.0,100,3.448,True
230.08,79.68,660,42660,0.285,41.81,660,0.0,100,3.448,True
131.03,457.11,775,42660,0.3565,56.71,775,0.0,100,3.448,True
228.76,99.01,695,42660,0.2352,46.48,695,0.0,100,3.448,True
131.97,99.69,639,42660,0.2868,40.92,639,0.0,100,3.448,True
143.19,298.67,655,42660,0.3084,48.26,655,0.0,100,3.448,True
146.2,61.41,584,42660,0.2261,39.59,584,0.0,100,3.448,True
