y,x,frame,t,vial,genotype,sex,day,rep
47.7,473.08,13,0.448,3,w1118,m,2,1
39.68,431.75,13,0.448,3,w1118,m,2,1
22.57,447.0,13,0.448,3,w1118,m,2,1
18.86,417.24,13,0.448,3,w1118,m,2,1
12.96,428.28,13,0.448,3,w1118,m,2,1
11.02,440.38,13,0.448,3,w1118,m,2,1
269.73,403.04,14,0.483,3,w1118,m,2,1
82.67,480.32,14,0.483,3,w1118,m,2,1
73.64,406.77,14,0.483,3,w1118,m,2,1
70.59,486.95,14,0.483,3,w1118,m,2,1
47.83,473.01,14,0.483,3,w1118,m,2,1
41.67,431.79,14,0.483,3,w1118,m,2,1
21.85,448.76,14,0.483,3,w1118,m,2,1
18.83,417.24,14,0.483,3,w1118,m,2,1
12.68,428.19,14,0.483,3,w1118,m,2,1
10.88,440.25,14,0.483,3,w1118,m,2,1
271.7,403.11,15,0.517,3,w1118,m,2,1
85.55,480.0,15,0.517,3,w1118,m,2,1
75.59,407.08,15,0.517,3,w1118,m,2,1
72.6,486.45,15,0.517,3,w1118,m,2,1
54.38,471.16,15,0.517,3,w1118,m,2,1
43.59,431.83,15,0.517,3,w1118,m,2,1
21.87,448.74,15,0.517,3,w1118,m,2,1
18.6,417.33,15,0.517,3,w1118,m,2,1
12.43,428.09,15,0.517,3,w1118,m,2,1
10.74,440.16,15,0.517,3,w1118,m,2,1
272.7,403.02,16,0.552,3,w1118,m,2,1
84.75,480.0,16,0.552,3,w1118,m,2,1
75.67,406.98,16,0.552,3,w1118,m,2,1
74.58,486.72,16,0.552,3,w1118,m,2,1
55.48,470.82,16,0.552,3,w1118,m,2,1
44.76,432.03,16,0.552,3,w1118,m,2,1
21.94,447.81,16,0.552,3,w1118,m,2,1
18.64,417.21,16,0.552,3,w1118,m,2,1
12.37,428.03,16,0.552,3,w1118,m,2,1
10.73,440.12,16,0.552,3,w1118,m,2,1
273.76,403.12,17,0.586,3,w1118,m,2,1
86.73,479.8,17,0.586,3,w1118,m,2,1
76.64,407.05,17,0.586,3,w1118,m,2,1
75.67,485.94,17,0.586,3,w1118,m,2,1
53.82,471.13,17,0.586,3,w1118,m,2,1
50.35,432.91,17,0.586,3,w1118,m,2,1
21.94,446.94,17,0.586,3,w1118,m,2,1
18.94,416.04,17,0.586,3,w1118,m,2,1
12.06,427.34,17,0.586,3,w1118,m,2,1
10.78,440.11,17,0.586,3,w1118,m,2,1
277.57,404.2,18,0.621,3,w1118,m,2,1
92.38,478.92,18,0.621,3,w1118,m,2,1
78.6,485.48,18,0.621,3,w1118,m,2,1
77.68,407.14,18,0.621,3,w1118,m,2,1
54.87,471.0,18,0.621,3,w1118,m,2,1
51.47,433.28,18,0.621,3,w1118,m,2,1
21.97,446.85,18,0.621,3,w1118,m,2,1
19.28,415.15,18,0.621,3,w1118,m,2,1
11.86,427.19,18,0.621,3,w1118,m,2,1
10.71,440.2,18,0.621,3,w1118,m,2,1
279.55,404.14,19,0.655,3,w1118,m,2,1
92.68,478.86,19,0.655,3,w1118,m,2,1
80.63,485.34,19,0.655,3,w1118,m,2,1
78.68,407.78,19,0.655,3,w1118,m,2,1
60.58,469.2,19,0.655,3,w1118,m,2,1
52.43,433.02,19,0.655,3,w1118,m,2,1
21.92,446.57,19,0.655,3,w1118,m,2,1
19.05,414.01,19,0.655,3,w1118,m,2,1
11.8,426.23,19,0.655,3,w1118,m,2,1
10.74,414.2,19,0.655,3,w1118,m,2,1
10.5,440.2,19,0.655,3,w1118,m,2,1
279.67,404.0,20,0.69,3,w1118,m,2,1
92.8,478.76,20,0.69,3,w1118,m,2,1
80.64,486.02,20,0.69,3,w1118,m,2,1
77.88,407.37,20,0.69,3,w1118,m,2,1
60.7,469.06,20,0.69,3,w1118,m,2,1
53.22,433.04,20,0.69,3,w1118,m,2,1
22.17,446.08,20,0.69,3,w1118,m,2,1
19.47,412.36,20,0.69,3,w1118,m,2,1
11.8,425.34,20,0.69,3,w1118,m,2,1
10.8,413.23,20,0.69,3,w1118,m,2,1
10.54,440.18,20,0.69,3,w1118,m,2,1
279.8,403.99,21,0.724,3,w1118,m,2,1
97.59,477.3,21,0.724,3,w1118,m,2,1
83.65,485.09,21,0.724,3,w1118,m,2,1
80.7,408.07,21,0.724,3,w1118,m,2,1
63.63,468.01,21,0.724,3,w1118,m,2,1
51.67,433.09,21,0.724,3,w1118,m,2,1
22.23,445.1,21,0.724,3,w1118,m,2,1
20.4,414.09,21,0.724,3,w1118,m,2,1
11.67,425.1,21,0.724,3,w1118,m,2,1
10.68,415.24,21,0.724,3,w1118,m,2,1
10.57,440.22,21,0.724,3,w1118,m,2,1
284.35,404.9,22,0.759,3,w1118,m,2,1
99.55,477.22,22,0.759,3,w1118,m,2,1
85.64,484.84,22,0.759,3,w1118,m,2,1
83.84,409.95,22,0.759,3,w1118,m,2,1
66.32,467.03,22,0.759,3,w1118,m,2,1
50.76,433.34,22,0.759,3,w1118,m,2,1
22.88,444.03,22,0.759,3,w1118,m,2,1
20.49,414.04,22,0.759,3,w1118,m,2,1
11.08,423.35,22,0.759,3,w1118,m,2,1
10.55,440.25,22,0.759,3,w1118,m,2,1
10.54,414.96,22,0.759,3,w1118,m,2,1
286.33,404.89,23,0.793,3,w1118,m,2,1
99.76,477.06,23,0.793,3,w1118,m,2,1
84.79,410.2,23,0.793,3,w1118,m,2,1
83.8,485.17,23,0.793,3,w1118,m,2,1
65.66,466.97,23,0.793,3,w1118,m,2,1
52.64,433.6,23,0.793,3,w1118,m,2,1
29.16,441.08,23,0.793,3,w1118,m,2,1
20.52,414.1,23,0.793,3,w1118,m,2,1
11.0,423.13,23,0.793,3,w1118,m,2,1
10.45,415.04,23,0.793,3,w1118,m,2,1
10.42,440.38,23,0.793,3,w1118,m,2,1
287.45,404.85,24,0.828,3,w1118,m,2,1
104.18,476.15,24,0.828,3,w1118,m,2,1
87.53,411.17,24,0.828,3,w1118,m,2,1
85.78,485.13,24,0.828,3,w1118,m,2,1
66.67,466.75,24,0.828,3,w1118,m,2,1
52.63,433.61,24,0.828,3,w1118,m,2,1
27.66,442.08,24,0.828,3,w1118,m,2,1
20.52,414.85,24,0.828,3,w1118,m,2,1
11.02,422.2,24,0.828,3,w1118,m,2,1
10.47,440.39,24,0.828,3,w1118,m,2,1
288.62,405.19,25,0.862,3,w1118,m,2,1
104.59,476.1,25,0.862,3,w1118,m,2,1
92.34,483.12,25,0.862,3,w1118,m,2,1
88.86,411.99,25,0.862,3,w1118,m,2,1
68.82,466.11,25,0.862,3,w1118,m,2,1
53.51,433.67,25,0.862,3,w1118,m,2,1
28.83,442.7,25,0.862,3,w1118,m,2,1
20.61,414.78,25,0.862,3,w1118,m,2,1
10.93,422.01,25,0.862,3,w1118,m,2,1
10.46,440.34,25,0.862,3,w1118,m,2,1
288.67,405.1,26,0.897,3,w1118,m,2,1
104.72,476.74,26,0.897,3,w1118,m,2,1
92.66,483.05,26,0.897,3,w1118,m,2,1
90.78,413.05,26,0.897,3,w1118,m,2,1
71.65,465.0,26,0.897,3,w1118,m,2,1
53.49,433.68,26,0.897,3,w1118,m,2,1
32.73,442.19,26,0.897,3,w1118,m,2,1
20.05,414.81,26,0.897,3,w1118,m,2,1
10.87,421.1,26,0.897,3,w1118,m,2,1
10.41,440.29,26,0.897,3,w1118,m,2,1
288.92,405.19,27,0.931,3,w1118,m,2,1
107.69,476.04,27,0.931,3,w1118,m,2,1
93.58,414.12,27,0.931,3,w1118,m,2,1
90.81,483.7,27,0.931,3,w1118,m,2,1
72.71,464.87,27,0.931,3,w1118,m,2,1
50.78,433.42,27,0.931,3,w1118,m,2,1
36.64,441.08,27,0.931,3,w1118,m,2,1
20.11,414.0,27,0.931,3,w1118,m,2,1
10.83,421.06,27,0.931,3,w1118,m,2,1
10.41,440.22,27,0.931,3,w1118,m,2,1
289.89,405.36,28,0.966,3,w1118,m,2,1
108.83,475.95,28,0.966,3,w1118,m,2,1
98.84,417.12,28,0.966,3,w1118,m,2,1
92.83,483.73,28,0.966,3,w1118,m,2,1
74.61,464.27,28,0.966,3,w1118,m,2,1
50.79,433.42,28,0.966,3,w1118,m,2,1
38.64,441.13,28,0.966,3,w1118,m,2,1
20.11,414.07,28,0.966,3,w1118,m,2,1
10.42,440.14,28,0.966,3,w1118,m,2,1
9.88,419.99,28,0.966,3,w1118,m,2,1
295.66,406.14,29,1.0,3,w1118,m,2,1
114.29,475.24,29,1.0,3,w1118,m,2,1
100.65,417.87,29,1.0,3,w1118,m,2,1
94.86,483.33,29,1.0,3,w1118,m,2,1
75.55,464.34,29,1.0,3,w1118,m,2,1
53.5,433.71,29,1.0,3,w1118,m,2,1
40.68,441.02,29,1.0,3,w1118,m,2,1
20.49,413.77,29,1.0,3,w1118,m,2,1
10.4,440.1,29,1.0,3,w1118,m,2,1
10.35,416.93,29,1.0,3,w1118,m,2,1
294.76,405.89,30,1.034,3,w1118,m,2,1
115.57,474.95,30,1.034,3,w1118,m,2,1
100.92,417.71,30,1.034,3,w1118,m,2,1
96.81,482.8,30,1.034,3,w1118,m,2,1
82.39,462.29,30,1.034,3,w1118,m,2,1
53.52,433.69,30,1.034,3,w1118,m,2,1
41.71,441.08,30,1.034,3,w1118,m,2,1
20.64,413.96,30,1.034,3,w1118,m,2,1
10.32,415.01,30,1.034,3,w1118,m,2,1
10.19,440.04,30,1.034,3,w1118,m,2,1
296.75,406.1,31,1.069,3,w1118,m,2,1
118.2,474.44,31,1.069,3,w1118,m,2,1
101.97,417.97,31,1.069,3,w1118,m,2,1
101.69,481.99,31,1.069,3,w1118,m,2,1
81.85,462.87,31,1.069,3,w1118,m,2,1
54.19,433.74,31,1.069,3,w1118,m,2,1
46.47,441.07,31,1.069,3,w1118,m,2,1
20.64,414.01,31,1.069,3,w1118,m,2,1
10.2,439.88,31,1.069,3,w1118,m,2,1
9.98,411.28,31,1.069,3,w1118,m,2,1
297.8,406.1,32,1.103,3,w1118,m,2,1
119.46,474.08,32,1.103,3,w1118,m,2,1
106.65,420.99,32,1.103,3,w1118,m,2,1
105.4,481.4,32,1.103,3,w1118,m,2,1
81.89,462.77,32,1.103,3,w1118,m,2,1
51.71,433.62,32,1.103,3,w1118,m,2,1
46.68,441.1,32,1.103,3,w1118,m,2,1
20.09,413.82,32,1.103,3,w1118,m,2,1
10.14,439.94,32,1.103,3,w1118,m,2,1
9.99,409.28,32,1.103,3,w1118,m,2,1
303.41,406.88,33,1.138,3,w1118,m,2,1
119.7,473.98,33,1.138,3,w1118,m,2,1
107.37,481.22,33,1.138,3,w1118,m,2,1
106.91,421.02,33,1.138,3,w1118,m,2,1
83.77,462.37,33,1.138,3,w1118,m,2,1
51.71,433.65,33,1.138,3,w1118,m,2,1
46.72,441.21,33,1.138,3,w1118,m,2,1
20.68,413.01,33,1.138,3,w1118,m,2,1
10.09,439.93,33,1.138,3,w1118,m,2,1
9.87,412.86,33,1.138,3,w1118,m,2,1
303.63,407.06,34,1.172,3,w1118,m,2,1
120.8,474.05,34,1.172,3,w1118,m,2,1
113.19,423.96,34,1.172,3,w1118,m,2,1
107.65,481.11,34,1.172,3,w1118,m,2,1
85.69,462.06,34,1.172,3,w1118,m,2,1
51.7,433.66,34,1.172,3,w1118,m,2,1
47.71,441.76,34,1.172,3,w1118,m,2,1
20.05,412.99,34,1.172,3,w1118,m,2,1
10.04,439.9,34,1.172,3,w1118,m,2,1
10.03,411.98,34,1.172,3,w1118,m,2,1
304.67,407.01,35,1.207,3,w1118,m,2,1
125.51,472.96,35,1.207,3,w1118,m,2,1
112.73,423.97,35,1.207,3,w1118,m,2,1
106.74,481.19,35,1.207,3,w1118,m,2,1
90.4,460.99,35,1.207,3,w1118,m,2,1
51.72,433.65,35,1.207,3,w1118,m,2,1
47.74,442.0,35,1.207,3,w1118,m,2,1
20.11,412.81,35,1.207,3,w1118,m,2,1
10.07,411.88,35,1.207,3,w1118,m,2,1
10.01,439.81,35,1.207,3,w1118,m,2,1
305.79,407.15,36,1.241,3,w1118,m,2,1
125.67,472.92,36,1.241,3,w1118,m,2,1
113.97,424.88,36,1.241,3,w1118,m,2,1
110.66,480.75,36,1.241,3,w1118,m,2,1
89.66,461.04,36,1.241,3,w1118,m,2,1
51.71,433.65,36,1.241,3,w1118,m,2,1
51.52,442.75,36,1.241,3,w1118,m,2,1
20.76,411.83,36,1.241,3,w1118,m,2,1
10.8,407.17,36,1.241,3,w1118,m,2,1
9.99,439.93,36,1.241,3,w1118,m,2,1
307.73,407.24,37,1.276,3,w1118,m,2,1
125.83,472.91,37,1.276,3,w1118,m,2,1
119.5,428.05,37,1.276,3,w1118,m,2,1
108.89,481.17,37,1.276,3,w1118,m,2,1
89.76,461.07,37,1.276,3,w1118,m,2,1
51.73,433.67,37,1.276,3,w1118,m,2,1
51.63,443.09,37,1.276,3,w1118,m,2,1
20.87,411.14,37,1.276,3,w1118,m,2,1
10.76,407.11,37,1.276,3,w1118,m,2,1
9.91,439.79,37,1.276,3,w1118,m,2,1
312.59,408.82,38,1.31,3,w1118,m,2,1
129.56,472.28,38,1.31,3,w1118,m,2,1
119.69,428.12,38,1.31,3,w1118,m,2,1
110.84,481.0,38,1.31,3,w1118,m,2,1
89.91,460.83,38,1.31,3,w1118,m,2,1
51.72,433.65,38,1.31,3,w1118,m,2,1
49.76,443.33,38,1.31,3,w1118,m,2,1
21.82,410.67,38,1.31,3,w1118,m,2,1
10.69,407.09,38,1.31,3,w1118,m,2,1
9.85,439.67,38,1.31,3,w1118,m,2,1
313.67,408.9,39,1.345,3,w1118,m,2,1
130.64,472.02,39,1.345,3,w1118,m,2,1
120.83,428.95,39,1.345,3,w1118,m,2,1
116.48,479.09,39,1.345,3,w1118,m,2,1
92.62,460.19,39,1.345,3,w1118,m,2,1
54.49,444.1,39,1.345,3,w1118,m,2,1
52.65,433.75,39,1.345,3,w1118,m,2,1
23.79,410.79,39,1.345,3,w1118,m,2,1
10.69,407.09,39,1.345,3,w1118,m,2,1
9.66,438.87,39,1.345,3,w1118,m,2,1
315.63,409.03,40,1.379,3,w1118,m,2,1
131.82,471.74,40,1.379,3,w1118,m,2,1
122.67,430.08,40,1.379,3,w1118,m,2,1
117.57,479.04,40,1.379,3,w1118,m,2,1
93.74,459.98,40,1.379,3,w1118,m,2,1
56.35,444.73,40,1.379,3,w1118,m,2,1
52.65,433.76,40,1.379,3,w1118,m,2,1
27.69,410.75,40,1.379,3,w1118,m,2,1
10.77,407.96,40,1.379,3,w1118,m,2,1
9.46,438.13,40,1.379,3,w1118,m,2,1
315.76,409.16,41,1.414,3,w1118,m,2,1
133.78,471.69,41,1.414,3,w1118,m,2,1
124.74,431.0,41,1.414,3,w1118,m,2,1
119.5,478.78,41,1.414,3,w1118,m,2,1
97.6,459.09,41,1.414,3,w1118,m,2,1
56.63,444.9,41,1.414,3,w1118,m,2,1
51.73,433.67,41,1.414,3,w1118,m,2,1
29.68,410.74,41,1.414,3,w1118,m,2,1
11.4,407.13,41,1.414,3,w1118,m,2,1
9.22,437.12,41,1.414,3,w1118,m,2,1
318.68,410.03,42,1.448,3,w1118,m,2,1
137.57,471.08,42,1.448,3,w1118,m,2,1
126.57,432.23,42,1.448,3,w1118,m,2,1
117.77,479.2,42,1.448,3,w1118,m,2,1
96.71,459.09,42,1.448,3,w1118,m,2,1
55.78,445.22,42,1.448,3,w1118,m,2,1
54.19,433.82,42,1.448,3,w1118,m,2,1
30.7,411.0,42,1.448,3,w1118,m,2,1
11.5,407.2,42,1.448,3,w1118,m,2,1
8.64,436.1,42,1.448,3,w1118,m,2,1
319.74,410.03,43,1.483,3,w1118,m,2,1
137.8,470.82,43,1.483,3,w1118,m,2,1
128.85,433.82,43,1.483,3,w1118,m,2,1
118.84,479.16,43,1.483,3,w1118,m,2,1
96.76,459.12,43,1.483,3,w1118,m,2,1
57.66,445.7,43,1.483,3,w1118,m,2,1
51.71,433.64,43,1.483,3,w1118,m,2,1
31.75,411.09,43,1.483,3,w1118,m,2,1
10.68,407.91,43,1.483,3,w1118,m,2,1
8.12,434.83,43,1.483,3,w1118,m,2,1
323.58,410.63,44,1.517,3,w1118,m,2,1
139.76,470.68,44,1.517,3,w1118,m,2,1
130.86,435.07,44,1.517,3,w1118,m,2,1
122.66,478.06,44,1.517,3,w1118,m,2,1
96.84,459.06,44,1.517,3,w1118,m,2,1
57.69,445.71,44,1.517,3,w1118,m,2,1
51.71,433.67,44,1.517,3,w1118,m,2,1
33.85,411.17,44,1.517,3,w1118,m,2,1
11.46,408.05,44,1.517,3,w1118,m,2,1
7.97,434.01,44,1.517,3,w1118,m,2,1
324.59,410.92,45,1.552,3,w1118,m,2,1
141.64,470.4,45,1.552,3,w1118,m,2,1
132.8,437.08,45,1.552,3,w1118,m,2,1
125.62,477.41,45,1.552,3,w1118,m,2,1
96.88,458.94,45,1.552,3,w1118,m,2,1
57.75,445.82,45,1.552,3,w1118,m,2,1
51.72,433.65,45,1.552,3,w1118,m,2,1
35.78,411.08,45,1.552,3,w1118,m,2,1
10.04,410.05,45,1.552,3,w1118,m,2,1
7.61,434.0,45,1.552,3,w1118,m,2,1
325.66,411.1,46,1.586,3,w1118,m,2,1
143.51,470.24,46,1.586,3,w1118,m,2,1
135.88,439.8,46,1.586,3,w1118,m,2,1
126.62,477.17,46,1.586,3,w1118,m,2,1
96.85,458.9,46,1.586,3,w1118,m,2,1
57.75,445.85,46,1.586,3,w1118,m,2,1
51.7,433.66,46,1.586,3,w1118,m,2,1
37.84,411.21,46,1.586,3,w1118,m,2,1
10.58,408.85,46,1.586,3,w1118,m,2,1
7.91,433.99,46,1.586,3,w1118,m,2,1
326.66,411.15,47,1.621,3,w1118,m,2,1
144.63,470.3,47,1.621,3,w1118,m,2,1
138.81,441.82,47,1.621,3,w1118,m,2,1
128.53,477.07,47,1.621,3,w1118,m,2,1
96.81,458.87,47,1.621,3,w1118,m,2,1
56.93,445.36,47,1.621,3,w1118,m,2,1
51.69,433.65,47,1.621,3,w1118,m,2,1
39.75,411.46,47,1.621,3,w1118,m,2,1
10.9,407.83,47,1.621,3,w1118,m,2,1
8.17,433.97,47,1.621,3,w1118,m,2,1
329.66,411.97,48,1.655,3,w1118,m,2,1
145.67,470.21,48,1.655,3,w1118,m,2,1
139.7,443.03,48,1.655,3,w1118,m,2,1
128.66,477.15,48,1.655,3,w1118,m,2,1
96.82,458.82,48,1.655,3,w1118,m,2,1
56.92,445.33,48,1.655,3,w1118,m,2,1
51.68,433.65,48,1.655,3,w1118,m,2,1
40.92,411.25,48,1.655,3,w1118,m,2,1
18.75,404.25,48,1.655,3,w1118,m,2,1
10.39,433.29,48,1.655,3,w1118,m,2,1
353.42,411.97,49,1.69,3,w1118,m,2,1
331.51,412.75,49,1.69,3,w1118,m,2,1
146.7,470.08,49,1.69,3,w1118,m,2,1
143.66,446.86,49,1.69,3,w1118,m,2,1
131.6,476.91,49,1.69,3,w1118,m,2,1
96.79,458.82,49,1.69,3,w1118,m,2,1
58.67,445.72,49,1.69,3,w1118,m,2,1
51.7,433.68,49,1.69,3,w1118,m,2,1
42.79,411.64,49,1.69,3,w1118,m,2,1
20.68,404.29,49,1.69,3,w1118,m,2,1
10.7,432.97,49,1.69,3,w1118,m,2,1
331.68,412.94,50,1.724,3,w1118,m,2,1
147.83,470.15,50,1.724,3,w1118,m,2,1
146.54,448.53,50,1.724,3,w1118,m,2,1
130.68,476.8,50,1.724,3,w1118,m,2,1
96.79,458.82,50,1.724,3,w1118,m,2,1
58.67,445.73,50,1.724,3,w1118,m,2,1
51.69,433.73,50,1.724,3,w1118,m,2,1
44.82,412.02,50,1.724,3,w1118,m,2,1
20.79,403.76,50,1.724,3,w1118,m,2,1
10.7,433.25,50,1.724,3,w1118,m,2,1
353.39,412.17,51,1.759,3,w1118,m,2,1
332.63,413.14,51,1.759,3,w1118,m,2,1
151.58,470.21,51,1.759,3,w1118,m,2,1
148.61,450.7,51,1.759,3,w1118,m,2,1
131.69,476.9,51,1.759,3,w1118,m,2,1
96.78,458.81,51,1.759,3,w1118,m,2,1
58.67,445.75,51,1.759,3,w1118,m,2,1
51.69,433.76,51,1.759,3,w1118,m,2,1
46.85,412.16,51,1.759,3,w1118,m,2,1
20.99,403.32,51,1.759,3,w1118,m,2,1
14.4,432.77,51,1.759,3,w1118,m,2,1
336.32,413.98,52,1.793,3,w1118,m,2,1
151.79,469.92,52,1.793,3,w1118,m,2,1
146.9,449.93,52,1.793,3,w1118,m,2,1
132.72,477.07,52,1.793,3,w1118,m,2,1
96.77,458.82,52,1.793,3,w1118,m,2,1
58.67,445.76,52,1.793,3,w1118,m,2,1
51.7,433.74,52,1.793,3,w1118,m,2,1
48.91,412.15,52,1.793,3,w1118,m,2,1
24.69,402.67,52,1.793,3,w1118,m,2,1
14.45,432.23,52,1.793,3,w1118,m,2,1
336.46,413.95,53,1.828,3,w1118,m,2,1
153.74,469.82,53,1.828,3,w1118,m,2,1
149.73,451.99,53,1.828,3,w1118,m,2,1
134.67,476.93,53,1.828,3,w1118,m,2,1
96.79,458.85,53,1.828,3,w1118,m,2,1
58.68,445.76,53,1.828,3,w1118,m,2,1
51.72,412.2,53,1.828,3,w1118,m,2,1
51.68,433.77,53,1.828,3,w1118,m,2,1
26.92,402.15,53,1.828,3,w1118,m,2,1
14.73,432.15,53,1.828,3,w1118,m,2,1
336.59,414.29,54,1.862,3,w1118,m,2,1
157.4,470.79,54,1.862,3,w1118,m,2,1
151.86,453.88,54,1.862,3,w1118,m,2,1
135.72,477.02,54,1.862,3,w1118,m,2,1
96.78,458.83,54,1.862,3,w1118,m,2,1
57.82,445.71,54,1.862,3,w1118,m,2,1
52.92,412.31,54,1.862,3,w1118,m,2,1
51.7,433.76,54,1.862,3,w1118,m,2,1
31.71,402.03,54,1.862,3,w1118,m,2,1
21.85,431.33,54,1.862,3,w1118,m,2,1
336.77,414.25,55,1.897,3,w1118,m,2,1
157.64,470.96,55,1.897,3,w1118,m,2,1
152.57,455.22,55,1.897,3,w1118,m,2,1
138.68,476.13,55,1.897,3,w1118,m,2,1
98.7,458.3,55,1.897,3,w1118,m,2,1
57.83,445.71,55,1.897,3,w1118,m,2,1
55.68,412.7,55,1.897,3,w1118,m,2,1
51.71,433.75,55,1.897,3,w1118,m,2,1
35.69,401.84,55,1.897,3,w1118,m,2,1
21.84,431.39,55,1.897,3,w1118,m,2,1
343.51,415.66,56,1.931,3,w1118,m,2,1
158.79,470.87,56,1.931,3,w1118,m,2,1
153.96,456.76,56,1.931,3,w1118,m,2,1
140.65,475.98,56,1.931,3,w1118,m,2,1
98.69,458.3,56,1.931,3,w1118,m,2,1
57.83,445.71,56,1.931,3,w1118,m,2,1
56.9,412.4,56,1.931,3,w1118,m,2,1
51.7,433.75,56,1.931,3,w1118,m,2,1
38.69,401.7,56,1.931,3,w1118,m,2,1
21.95,431.68,56,1.931,3,w1118,m,2,1
342.89,415.07,57,1.966,3,w1118,m,2,1
159.86,471.12,57,1.966,3,w1118,m,2,1
155.66,457.28,57,1.966,3,w1118,m,2,1
143.52,475.31,57,1.966,3,w1118,m,2,1
96.83,458.84,57,1.966,3,w1118,m,2,1
60.64,412.9,57,1.966,3,w1118,m,2,1
57.81,445.77,57,1.966,3,w1118,m,2,1
51.69,433.73,57,1.966,3,w1118,m,2,1
37.92,401.4,57,1.966,3,w1118,m,2,1
22.86,431.8,57,1.966,3,w1118,m,2,1
346.34,415.95,58,2.0,3,w1118,m,2,1
163.6,472.3,58,2.0,3,w1118,m,2,1
157.69,459.22,58,2.0,3,w1118,m,2,1
145.41,475.27,58,2.0,3,w1118,m,2,1
96.89,458.9,58,2.0,3,w1118,m,2,1
61.82,413.16,58,2.0,3,w1118,m,2,1
58.69,445.83,58,2.0,3,w1118,m,2,1
51.71,433.73,58,2.0,3,w1118,m,2,1
42.74,400.92,58,2.0,3,w1118,m,2,1
27.66,430.59,58,2.0,3,w1118,m,2,1
346.44,415.24,59,2.034,3,w1118,m,2,1
165.54,472.89,59,2.034,3,w1118,m,2,1
158.93,460.82,59,2.034,3,w1118,m,2,1
147.25,475.25,59,2.034,3,w1118,m,2,1
96.9,458.9,59,2.034,3,w1118,m,2,1
64.66,413.78,59,2.034,3,w1118,m,2,1
57.82,445.78,59,2.034,3,w1118,m,2,1
51.69,433.72,59,2.034,3,w1118,m,2,1
46.65,401.05,59,2.034,3,w1118,m,2,1
27.85,430.63,59,2.034,3,w1118,m,2,1
346.56,414.8,60,2.069,3,w1118,m,2,1
167.54,472.93,60,2.069,3,w1118,m,2,1
160.95,461.98,60,2.069,3,w1118,m,2,1
143.81,476.0,60,2.069,3,w1118,m,2,1
96.86,458.95,60,2.069,3,w1118,m,2,1
66.72,413.71,60,2.069,3,w1118,m,2,1
57.77,445.81,60,2.069,3,w1118,m,2,1
50.84,433.66,60,2.069,3,w1118,m,2,1
48.69,400.69,60,2.069,3,w1118,m,2,1
35.4,430.25,60,2.069,3,w1118,m,2,1
346.72,415.06,61,2.103,3,w1118,m,2,1
168.62,473.06,61,2.103,3,w1118,m,2,1
163.74,462.91,61,2.103,3,w1118,m,2,1
146.67,474.85,61,2.103,3,w1118,m,2,1
96.88,459.01,61,2.103,3,w1118,m,2,1
68.69,413.68,61,2.103,3,w1118,m,2,1
58.71,445.85,61,2.103,3,w1118,m,2,1
51.69,433.7,61,2.103,3,w1118,m,2,1
48.82,400.22,61,2.103,3,w1118,m,2,1
33.73,430.64,61,2.103,3,w1118,m,2,1
347.27,415.1,62,2.138,3,w1118,m,2,1
171.37,474.02,62,2.138,3,w1118,m,2,1
164.87,463.92,62,2.138,3,w1118,m,2,1
146.75,474.73,62,2.138,3,w1118,m,2,1
96.87,459.04,62,2.138,3,w1118,m,2,1
70.7,413.79,62,2.138,3,w1118,m,2,1
57.82,445.81,62,2.138,3,w1118,m,2,1
51.69,433.7,62,2.138,3,w1118,m,2,1
50.83,400.26,62,2.138,3,w1118,m,2,1
36.68,430.21,62,2.138,3,w1118,m,2,1
347.32,415.0,63,2.172,3,w1118,m,2,1
171.66,474.27,63,2.172,3,w1118,m,2,1
166.72,465.02,63,2.172,3,w1118,m,2,1
152.42,473.2,63,2.172,3,w1118,m,2,1
96.87,459.01,63,2.172,3,w1118,m,2,1
71.81,413.88,63,2.172,3,w1118,m,2,1
57.82,445.84,63,2.172,3,w1118,m,2,1
57.5,400.07,63,2.172,3,w1118,m,2,1
51.74,433.72,63,2.172,3,w1118,m,2,1
38.8,430.42,63,2.172,3,w1118,m,2,1
347.52,414.68,64,2.207,3,w1118,m,2,1
173.54,474.73,64,2.207,3,w1118,m,2,1
167.82,465.27,64,2.207,3,w1118,m,2,1
153.62,473.19,64,2.207,3,w1118,m,2,1
96.86,458.96,64,2.207,3,w1118,m,2,1
73.79,413.68,64,2.207,3,w1118,m,2,1
58.7,445.87,64,2.207,3,w1118,m,2,1
57.75,400.12,64,2.207,3,w1118,m,2,1
52.8,433.78,64,2.207,3,w1118,m,2,1
41.75,430.27,64,2.207,3,w1118,m,2,1
174.59,474.99,65,2.241,3,w1118,m,2,1
151.67,473.87,65,2.241,3,w1118,m,2,1
96.84,458.72,65,2.241,3,w1118,m,2,1
75.84,413.98,65,2.241,3,w1118,m,2,1
59.73,399.82,65,2.241,3,w1118,m,2,1
58.69,445.89,65,2.241,3,w1118,m,2,1
54.44,433.82,65,2.241,3,w1118,m,2,1
43.71,430.03,65,2.241,3,w1118,m,2,1
177.48,475.92,66,2.276,3,w1118,m,2,1
170.72,467.13,66,2.276,3,w1118,m,2,1
156.4,471.24,66,2.276,3,w1118,m,2,1
96.82,458.68,66,2.276,3,w1118,m,2,1
77.77,414.3,66,2.276,3,w1118,m,2,1
61.74,400.1,66,2.276,3,w1118,m,2,1
