y,x,frame,t,vial,geno,sex,day,rep
73.92,64.94,0,0.0,1,w1118,m,2,1
57.1,75.91,0,0.0,1,w1118,m,2,1
35.32,103.36,0,0.0,1,w1118,m,2,1
34.87,89.64,0,0.0,1,w1118,m,2,1
33.26,111.9,0,0.0,1,w1118,m,2,1
28.01,49.1,0,0.0,1,w1118,m,2,1
26.98,82.04,0,0.0,1,w1118,m,2,1
25.89,103.74,0,0.0,1,w1118,m,2,1
75.93,64.71,1,0.034,1,w1118,m,2,1
59.97,75.95,1,0.034,1,w1118,m,2,1
41.8,103.77,1,0.034,1,w1118,m,2,1
37.97,60.75,1,0.034,1,w1118,m,2,1
34.06,87.57,1,0.034,1,w1118,m,2,1
33.2,112.85,1,0.034,1,w1118,m,2,1
28.76,47.92,1,0.034,1,w1118,m,2,1
26.92,79.05,1,0.034,1,w1118,m,2,1
25.99,104.75,1,0.034,1,w1118,m,2,1
24.92,87.91,1,0.034,1,w1118,m,2,1
78.81,64.93,2,0.069,1,w1118,m,2,1
66.72,76.52,2,0.069,1,w1118,m,2,1
44.69,104.15,2,0.069,1,w1118,m,2,1
41.04,60.19,2,0.069,1,w1118,m,2,1
34.47,87.98,2,0.069,1,w1118,m,2,1
33.15,115.01,2,0.069,1,w1118,m,2,1
28.93,48.24,2,0.069,1,w1118,m,2,1
27.25,78.02,2,0.069,1,w1118,m,2,1
25.96,104.77,2,0.069,1,w1118,m,2,1
25.13,88.71,2,0.069,1,w1118,m,2,1
24.36,114.86,2,0.069,1,w1118,m,2,1
80.86,65.01,3,0.103,1,w1118,m,2,1
66.72,76.96,3,0.103,1,w1118,m,2,1
46.56,104.34,3,0.103,1,w1118,m,2,1
42.16,60.3,3,0.103,1,w1118,m,2,1
35.0,87.95,3,0.103,1,w1118,m,2,1
33.05,115.91,3,0.103,1,w1118,m,2,1
28.83,47.81,3,0.103,1,w1118,m,2,1
26.78,74.88,3,0.103,1,w1118,m,2,1
26.03,84.17,3,0.103,1,w1118,m,2,1
25.17,106.2,3,0.103,1,w1118,m,2,1
80.31,65.05,4,0.138,1,w1118,m,2,1
68.71,77.21,4,0.138,1,w1118,m,2,1
47.81,60.05,4,0.138,1,w1118,m,2,1
43.08,103.47,4,0.138,1,w1118,m,2,1
29.65,47.17,4,0.138,1,w1118,m,2,1
25.87,70.83,4,0.138,1,w1118,m,2,1
25.68,84.45,4,0.138,1,w1118,m,2,1
24.68,108.78,4,0.138,1,w1118,m,2,1
17.46,48.21,4,0.138,1,w1118,m,2,1
86.84,64.76,5,0.172,1,w1118,m,2,1
70.84,77.17,5,0.172,1,w1118,m,2,1
50.66,59.98,5,0.172,1,w1118,m,2,1
45.04,103.12,5,0.172,1,w1118,m,2,1
35.13,88.12,5,0.172,1,w1118,m,2,1
29.26,47.08,5,0.172,1,w1118,m,2,1
25.97,84.29,5,0.172,1,w1118,m,2,1
25.87,67.62,5,0.172,1,w1118,m,2,1
24.32,109.08,5,0.172,1,w1118,m,2,1
88.91,64.92,6,0.207,1,w1118,m,2,1
70.03,76.93,6,0.207,1,w1118,m,2,1
52.84,60.92,6,0.207,1,w1118,m,2,1
47.97,103.18,6,0.207,1,w1118,m,2,1
41.74,88.69,6,0.207,1,w1118,m,2,1
34.61,46.65,6,0.207,1,w1118,m,2,1
26.1,84.33,6,0.207,1,w1118,m,2,1
25.66,64.63,6,0.207,1,w1118,m,2,1
24.28,110.12,6,0.207,1,w1118,m,2,1
18.83,118.8,6,0.207,1,w1118,m,2,1
90.01,64.86,7,0.241,1,w1118,m,2,1
70.98,77.16,7,0.241,1,w1118,m,2,1
53.95,61.18,7,0.241,1,w1118,m,2,1
48.98,102.97,7,0.241,1,w1118,m,2,1
38.08,88.37,7,0.241,1,w1118,m,2,1
34.97,46.33,7,0.241,1,w1118,m,2,1
25.9,84.31,7,0.241,1,w1118,m,2,1
24.7,60.81,7,0.241,1,w1118,m,2,1
24.1,110.84,7,0.241,1,w1118,m,2,1
18.84,118.06,7,0.241,1,w1118,m,2,1
93.94,64.12,8,0.276,1,w1118,m,2,1
72.19,77.07,8,0.276,1,w1118,m,2,1
55.98,61.9,8,0.276,1,w1118,m,2,1
49.08,102.92,8,0.276,1,w1118,m,2,1
43.81,88.63,8,0.276,1,w1118,m,2,1
35.82,46.16,8,0.276,1,w1118,m,2,1
25.79,84.35,8,0.276,1,w1118,m,2,1
24.15,58.7,8,0.276,1,w1118,m,2,1
23.71,111.85,8,0.276,1,w1118,m,2,1
94.06,64.05,9,0.31,1,w1118,m,2,1
73.97,77.17,9,0.31,1,w1118,m,2,1
58.93,62.96,9,0.31,1,w1118,m,2,1
55.74,102.85,9,0.31,1,w1118,m,2,1
42.93,88.85,9,0.31,1,w1118,m,2,1
35.95,46.0,9,0.31,1,w1118,m,2,1
26.05,85.14,9,0.31,1,w1118,m,2,1
23.72,113.64,9,0.31,1,w1118,m,2,1
23.69,52.1,9,0.31,1,w1118,m,2,1
96.0,63.85,10,0.345,1,w1118,m,2,1
75.13,77.35,10,0.345,1,w1118,m,2,1
60.98,62.82,10,0.345,1,w1118,m,2,1
56.65,102.89,10,0.345,1,w1118,m,2,1
43.98,89.0,10,0.345,1,w1118,m,2,1
36.13,46.01,10,0.345,1,w1118,m,2,1
25.96,84.35,10,0.345,1,w1118,m,2,1
23.73,115.51,10,0.345,1,w1118,m,2,1
23.14,49.22,10,0.345,1,w1118,m,2,1
98.07,63.45,11,0.379,1,w1118,m,2,1
77.83,78.14,11,0.379,1,w1118,m,2,1
65.91,64.13,11,0.379,1,w1118,m,2,1
53.13,102.11,11,0.379,1,w1118,m,2,1
45.15,88.73,11,0.379,1,w1118,m,2,1
36.32,45.98,11,0.379,1,w1118,m,2,1
27.94,117.12,11,0.379,1,w1118,m,2,1
24.97,84.15,11,0.379,1,w1118,m,2,1
22.19,46.27,11,0.379,1,w1118,m,2,1
101.0,63.1,12,0.414,1,w1118,m,2,1
78.17,78.81,12,0.414,1,w1118,m,2,1
66.93,65.09,12,0.414,1,w1118,m,2,1
59.51,102.64,12,0.414,1,w1118,m,2,1
52.81,88.85,12,0.414,1,w1118,m,2,1
36.53,45.43,12,0.414,1,w1118,m,2,1
27.3,116.87,12,0.414,1,w1118,m,2,1
24.81,83.96,12,0.414,1,w1118,m,2,1
21.99,44.24,12,0.414,1,w1118,m,2,1
103.07,63.24,13,0.448,1,w1118,m,2,1
84.86,80.2,13,0.448,1,w1118,m,2,1
69.89,65.33,13,0.448,1,w1118,m,2,1
56.08,102.15,13,0.448,1,w1118,m,2,1
53.97,88.99,13,0.448,1,w1118,m,2,1
38.07,44.99,13,0.448,1,w1118,m,2,1
27.07,116.22,13,0.448,1,w1118,m,2,1
24.82,83.16,13,0.448,1,w1118,m,2,1
22.05,43.18,13,0.448,1,w1118,m,2,1
18.96,117.08,13,0.448,1,w1118,m,2,1
15.3,47.72,13,0.448,1,w1118,m,2,1
105.95,62.94,14,0.483,1,w1118,m,2,1
85.86,80.2,14,0.483,1,w1118,m,2,1
74.67,66.73,14,0.483,1,w1118,m,2,1
57.2,101.89,14,0.483,1,w1118,m,2,1
55.96,88.76,14,0.483,1,w1118,m,2,1
40.0,45.04,14,0.483,1,w1118,m,2,1
26.84,116.76,14,0.483,1,w1118,m,2,1
24.14,82.15,14,0.483,1,w1118,m,2,1
21.32,43.81,14,0.483,1,w1118,m,2,1
18.79,117.24,14,0.483,1,w1118,m,2,1
107.08,62.36,15,0.517,1,w1118,m,2,1
87.78,81.0,15,0.517,1,w1118,m,2,1
74.92,67.16,15,0.517,1,w1118,m,2,1
61.97,102.21,15,0.517,1,w1118,m,2,1
56.09,88.11,15,0.517,1,w1118,m,2,1
41.95,44.71,15,0.517,1,w1118,m,2,1
26.65,116.85,15,0.517,1,w1118,m,2,1
23.6,82.02,15,0.517,1,w1118,m,2,1
20.98,42.3,15,0.517,1,w1118,m,2,1
109.01,62.14,16,0.552,1,w1118,m,2,1
89.71,81.81,16,0.552,1,w1118,m,2,1
75.97,67.78,16,0.552,1,w1118,m,2,1
61.02,101.92,16,0.552,1,w1118,m,2,1
59.11,88.08,16,0.552,1,w1118,m,2,1
43.82,44.11,16,0.552,1,w1118,m,2,1
26.52,116.79,16,0.552,1,w1118,m,2,1
23.66,82.66,16,0.552,1,w1118,m,2,1
21.34,44.17,16,0.552,1,w1118,m,2,1
111.09,62.35,17,0.586,1,w1118,m,2,1
87.13,80.96,17,0.586,1,w1118,m,2,1
77.95,67.86,17,0.586,1,w1118,m,2,1
65.9,87.99,17,0.586,1,w1118,m,2,1
62.1,101.99,17,0.586,1,w1118,m,2,1
43.03,44.62,17,0.586,1,w1118,m,2,1
26.45,116.37,17,0.586,1,w1118,m,2,1
23.53,83.08,17,0.586,1,w1118,m,2,1
21.34,44.79,17,0.586,1,w1118,m,2,1
114.02,62.15,18,0.621,1,w1118,m,2,1
93.44,82.87,18,0.621,1,w1118,m,2,1
79.99,68.27,18,0.621,1,w1118,m,2,1
68.8,87.27,18,0.621,1,w1118,m,2,1
64.08,101.8,18,0.621,1,w1118,m,2,1
45.12,43.85,18,0.621,1,w1118,m,2,1
26.41,116.44,18,0.621,1,w1118,m,2,1
23.2,84.14,18,0.621,1,w1118,m,2,1
21.09,44.76,18,0.621,1,w1118,m,2,1
0.0,121.94,18,0.621,1,w1118,m,2,1
116.0,61.64,19,0.655,1,w1118,m,2,1
91.01,81.72,19,0.655,1,w1118,m,2,1
82.91,69.01,19,0.655,1,w1118,m,2,1
68.93,87.34,19,0.655,1,w1118,m,2,1
66.03,101.58,19,0.655,1,w1118,m,2,1
45.1,43.68,19,0.655,1,w1118,m,2,1
26.2,116.37,19,0.655,1,w1118,m,2,1
23.06,85.13,19,0.655,1,w1118,m,2,1
20.99,44.31,19,0.655,1,w1118,m,2,1
18.19,116.33,19,0.655,1,w1118,m,2,1
121.5,61.05,20,0.69,1,w1118,m,2,1
92.93,82.12,20,0.69,1,w1118,m,2,1
83.96,69.11,20,0.69,1,w1118,m,2,1
69.99,87.4,20,0.69,1,w1118,m,2,1
68.0,101.28,20,0.69,1,w1118,m,2,1
47.1,43.26,20,0.69,1,w1118,m,2,1
26.14,117.06,20,0.69,1,w1118,m,2,1
23.1,86.11,20,0.69,1,w1118,m,2,1
20.98,44.08,20,0.69,1,w1118,m,2,1
119.06,61.24,21,0.724,1,w1118,m,2,1
94.91,82.91,21,0.724,1,w1118,m,2,1
85.91,69.0,21,0.724,1,w1118,m,2,1
73.87,101.94,21,0.724,1,w1118,m,2,1
71.07,87.43,21,0.724,1,w1118,m,2,1
48.1,43.05,21,0.724,1,w1118,m,2,1
26.21,117.16,21,0.724,1,w1118,m,2,1
23.04,87.23,21,0.724,1,w1118,m,2,1
21.13,43.23,21,0.724,1,w1118,m,2,1
121.02,60.58,22,0.759,1,w1118,m,2,1
95.96,83.07,22,0.759,1,w1118,m,2,1
88.92,69.16,22,0.759,1,w1118,m,2,1
73.95,86.99,22,0.759,1,w1118,m,2,1
71.08,101.68,22,0.759,1,w1118,m,2,1
49.12,42.62,22,0.759,1,w1118,m,2,1
33.43,121.06,22,0.759,1,w1118,m,2,1
26.47,116.16,22,0.759,1,w1118,m,2,1
23.05,88.31,22,0.759,1,w1118,m,2,1
21.13,43.11,22,0.759,1,w1118,m,2,1
18.14,117.98,22,0.759,1,w1118,m,2,1
123.95,60.05,23,0.793,1,w1118,m,2,1
97.95,83.98,23,0.793,1,w1118,m,2,1
89.02,69.28,23,0.793,1,w1118,m,2,1
75.06,86.87,23,0.793,1,w1118,m,2,1
73.08,101.74,23,0.793,1,w1118,m,2,1
51.69,42.18,23,0.793,1,w1118,m,2,1
34.08,121.17,23,0.793,1,w1118,m,2,1
26.15,114.97,23,0.793,1,w1118,m,2,1
23.16,89.24,23,0.793,1,w1118,m,2,1
21.2,42.88,23,0.793,1,w1118,m,2,1
17.99,116.32,23,0.793,1,w1118,m,2,1
125.98,59.81,24,0.828,1,w1118,m,2,1
99.11,83.71,24,0.828,1,w1118,m,2,1
91.11,68.88,24,0.828,1,w1118,m,2,1
81.83,86.24,24,0.828,1,w1118,m,2,1
74.07,101.89,24,0.828,1,w1118,m,2,1
51.01,42.17,24,0.828,1,w1118,m,2,1
34.19,121.24,24,0.828,1,w1118,m,2,1
26.01,114.82,24,0.828,1,w1118,m,2,1
22.94,92.06,24,0.828,1,w1118,m,2,1
21.24,42.9,24,0.828,1,w1118,m,2,1
17.95,116.13,24,0.828,1,w1118,m,2,1
131.64,59.26,25,0.862,1,w1118,m,2,1
101.94,84.74,25,0.862,1,w1118,m,2,1
92.23,68.3,25,0.862,1,w1118,m,2,1
80.08,86.38,25,0.862,1,w1118,m,2,1
78.93,102.16,25,0.862,1,w1118,m,2,1
51.98,41.88,25,0.862,1,w1118,m,2,1
25.87,114.8,25,0.862,1,w1118,m,2,1
23.71,94.94,25,0.862,1,w1118,m,2,1
22.58,42.94,25,0.862,1,w1118,m,2,1
17.94,116.11,25,0.862,1,w1118,m,2,1
130.0,59.09,26,0.897,1,w1118,m,2,1
102.03,84.76,26,0.897,1,w1118,m,2,1
98.5,67.21,26,0.897,1,w1118,m,2,1
82.11,86.35,26,0.897,1,w1118,m,2,1
77.09,102.15,26,0.897,1,w1118,m,2,1
52.26,41.73,26,0.897,1,w1118,m,2,1
35.2,121.6,26,0.897,1,w1118,m,2,1
25.75,113.98,26,0.897,1,w1118,m,2,1
24.54,42.99,26,0.897,1,w1118,m,2,1
24.04,95.93,26,0.897,1,w1118,m,2,1
17.95,115.89,26,0.897,1,w1118,m,2,1
131.99,58.79,27,0.931,1,w1118,m,2,1
102.24,84.96,27,0.931,1,w1118,m,2,1
99.75,66.14,27,0.931,1,w1118,m,2,1
84.16,86.08,27,0.931,1,w1118,m,2,1
79.08,102.18,27,0.931,1,w1118,m,2,1
53.24,41.59,27,0.931,1,w1118,m,2,1
42.77,122.2,27,0.931,1,w1118,m,2,1
25.91,43.72,27,0.931,1,w1118,m,2,1
25.38,113.81,27,0.931,1,w1118,m,2,1
23.94,96.99,27,0.931,1,w1118,m,2,1
133.02,58.68,28,0.966,1,w1118,m,2,1
104.07,85.25,28,0.966,1,w1118,m,2,1
100.85,64.97,28,0.966,1,w1118,m,2,1
86.3,85.97,28,0.966,1,w1118,m,2,1
85.72,102.88,28,0.966,1,w1118,m,2,1
55.9,41.15,28,0.966,1,w1118,m,2,1
41.97,122.4,28,0.966,1,w1118,m,2,1
26.86,43.84,28,0.966,1,w1118,m,2,1
25.33,112.83,28,0.966,1,w1118,m,2,1
23.85,97.14,28,0.966,1,w1118,m,2,1
134.13,58.16,29,1.0,1,w1118,m,2,1
104.95,85.34,29,1.0,1,w1118,m,2,1
103.94,63.25,29,1.0,1,w1118,m,2,1
89.13,85.59,29,1.0,1,w1118,m,2,1
87.73,102.63,29,1.0,1,w1118,m,2,1
56.02,40.88,29,1.0,1,w1118,m,2,1
43.99,122.4,29,1.0,1,w1118,m,2,1
25.33,43.25,29,1.0,1,w1118,m,2,1
25.18,110.92,29,1.0,1,w1118,m,2,1
24.13,99.03,29,1.0,1,w1118,m,2,1
136.13,57.47,30,1.034,1,w1118,m,2,1
106.26,85.16,30,1.034,1,w1118,m,2,1
105.05,63.17,30,1.034,1,w1118,m,2,1
91.08,85.26,30,1.034,1,w1118,m,2,1
89.72,102.81,30,1.034,1,w1118,m,2,1
56.19,40.74,30,1.034,1,w1118,m,2,1
46.94,122.41,30,1.034,1,w1118,m,2,1
27.09,44.09,30,1.034,1,w1118,m,2,1
24.87,108.87,30,1.034,1,w1118,m,2,1
24.11,99.07,30,1.034,1,w1118,m,2,1
138.18,57.23,31,1.069,1,w1118,m,2,1
108.19,86.04,31,1.069,1,w1118,m,2,1
107.04,61.2,31,1.069,1,w1118,m,2,1
93.11,85.41,31,1.069,1,w1118,m,2,1
88.08,102.64,31,1.069,1,w1118,m,2,1
58.81,40.11,31,1.069,1,w1118,m,2,1
47.96,122.96,31,1.069,1,w1118,m,2,1
27.48,44.22,31,1.069,1,w1118,m,2,1
25.02,107.02,31,1.069,1,w1118,m,2,1
140.14,57.08,32,1.103,1,w1118,m,2,1
110.06,86.64,32,1.103,1,w1118,m,2,1
108.13,60.27,32,1.103,1,w1118,m,2,1
95.02,85.66,32,1.103,1,w1118,m,2,1
94.51,102.26,32,1.103,1,w1118,m,2,1
59.98,40.01,32,1.103,1,w1118,m,2,1
49.95,123.09,32,1.103,1,w1118,m,2,1
29.04,45.33,32,1.103,1,w1118,m,2,1
25.0,105.97,32,1.103,1,w1118,m,2,1
143.04,56.76,33,1.138,1,w1118,m,2,1
111.96,86.99,33,1.138,1,w1118,m,2,1
110.07,59.85,33,1.138,1,w1118,m,2,1
98.02,85.28,33,1.138,1,w1118,m,2,1
90.19,102.09,33,1.138,1,w1118,m,2,1
61.01,39.58,33,1.138,1,w1118,m,2,1
51.99,123.32,33,1.138,1,w1118,m,2,1
34.91,47.45,33,1.138,1,w1118,m,2,1
25.15,100.36,33,1.138,1,w1118,m,2,1
144.13,56.03,34,1.172,1,w1118,m,2,1
113.95,58.04,34,1.172,1,w1118,m,2,1
112.45,86.9,34,1.172,1,w1118,m,2,1
99.09,85.64,34,1.172,1,w1118,m,2,1
93.07,102.14,34,1.172,1,w1118,m,2,1
61.8,39.28,34,1.172,1,w1118,m,2,1
51.07,123.14,34,1.172,1,w1118,m,2,1
35.27,48.56,34,1.172,1,w1118,m,2,1
24.9,100.16,34,1.172,1,w1118,m,2,1
146.05,55.81,35,1.207,1,w1118,m,2,1
115.02,57.17,35,1.207,1,w1118,m,2,1
114.88,87.29,35,1.207,1,w1118,m,2,1
100.97,86.29,35,1.207,1,w1118,m,2,1
96.94,102.22,35,1.207,1,w1118,m,2,1
62.65,39.2,35,1.207,1,w1118,m,2,1
53.98,123.37,35,1.207,1,w1118,m,2,1
35.84,49.22,35,1.207,1,w1118,m,2,1
24.8,99.16,35,1.207,1,w1118,m,2,1
147.13,55.74,36,1.241,1,w1118,m,2,1
116.98,56.06,36,1.241,1,w1118,m,2,1
116.27,88.73,36,1.241,1,w1118,m,2,1
101.04,86.77,36,1.241,1,w1118,m,2,1
96.01,101.96,36,1.241,1,w1118,m,2,1
63.68,38.92,36,1.241,1,w1118,m,2,1
55.02,123.27,36,1.241,1,w1118,m,2,1
35.3,49.17,36,1.241,1,w1118,m,2,1
24.71,97.1,36,1.241,1,w1118,m,2,1
149.95,55.0,37,1.276,1,w1118,m,2,1
119.02,56.15,37,1.276,1,w1118,m,2,1
118.2,90.01,37,1.276,1,w1118,m,2,1
102.12,87.21,37,1.276,1,w1118,m,2,1
97.04,102.15,37,1.276,1,w1118,m,2,1
63.92,38.84,37,1.276,1,w1118,m,2,1
60.88,123.28,37,1.276,1,w1118,m,2,1
36.05,49.34,37,1.276,1,w1118,m,2,1
24.05,94.99,37,1.276,1,w1118,m,2,1
150.15,54.9,38,1.31,1,w1118,m,2,1
121.78,55.17,38,1.31,1,w1118,m,2,1
120.18,90.76,38,1.31,1,w1118,m,2,1
103.25,87.71,38,1.31,1,w1118,m,2,1
98.06,101.9,38,1.31,1,w1118,m,2,1
64.94,38.52,38,1.31,1,w1118,m,2,1
61.91,122.95,38,1.31,1,w1118,m,2,1
36.44,49.93,38,1.31,1,w1118,m,2,1
26.31,101.89,38,1.31,1,w1118,m,2,1
23.27,92.89,38,1.31,1,w1118,m,2,1
152.02,54.64,39,1.345,1,w1118,m,2,1
123.59,55.17,39,1.345,1,w1118,m,2,1
121.26,91.1,39,1.345,1,w1118,m,2,1
108.77,88.85,39,1.345,1,w1118,m,2,1
100.16,102.19,39,1.345,1,w1118,m,2,1
66.67,38.25,39,1.345,1,w1118,m,2,1
61.98,123.03,39,1.345,1,w1118,m,2,1
39.16,51.97,39,1.345,1,w1118,m,2,1
26.81,102.0,39,1.345,1,w1118,m,2,1
23.23,91.88,39,1.345,1,w1118,m,2,1
153.12,54.72,40,1.379,1,w1118,m,2,1
123.9,92.2,40,1.379,1,w1118,m,2,1
123.62,55.15,40,1.379,1,w1118,m,2,1
107.95,88.93,40,1.379,1,w1118,m,2,1
102.0,101.74,40,1.379,1,w1118,m,2,1
66.84,38.2,40,1.379,1,w1118,m,2,1
63.03,122.98,40,1.379,1,w1118,m,2,1
40.32,52.21,40,1.379,1,w1118,m,2,1
26.97,102.16,40,1.379,1,w1118,m,2,1
23.09,86.99,40,1.379,1,w1118,m,2,1
155.24,53.98,41,1.414,1,w1118,m,2,1
124.97,93.11,41,1.414,1,w1118,m,2,1
123.74,55.13,41,1.414,1,w1118,m,2,1
108.96,89.14,41,1.414,1,w1118,m,2,1
103.11,101.41,41,1.414,1,w1118,m,2,1
67.26,37.98,41,1.414,1,w1118,m,2,1
65.04,123.01,41,1.414,1,w1118,m,2,1
42.91,53.49,41,1.414,1,w1118,m,2,1
27.32,102.27,41,1.414,1,w1118,m,2,1
22.62,83.99,41,1.414,1,w1118,m,2,1
157.08,52.99,42,1.448,1,w1118,m,2,1
126.05,94.25,42,1.448,1,w1118,m,2,1
123.84,55.2,42,1.448,1,w1118,m,2,1
111.11,89.74,42,1.448,1,w1118,m,2,1
104.16,101.18,42,1.448,1,w1118,m,2,1
69.85,122.2,42,1.448,1,w1118,m,2,1
69.13,37.72,42,1.448,1,w1118,m,2,1
45.12,55.02,42,1.448,1,w1118,m,2,1
27.84,102.93,42,1.448,1,w1118,m,2,1
22.51,82.22,42,1.448,1,w1118,m,2,1
160.94,52.05,43,1.483,1,w1118,m,2,1
127.93,95.16,43,1.483,1,w1118,m,2,1
121.12,55.32,43,1.483,1,w1118,m,2,1
117.5,90.6,43,1.483,1,w1118,m,2,1
106.1,100.91,43,1.483,1,w1118,m,2,1
70.04,37.31,43,1.483,1,w1118,m,2,1
69.01,122.83,43,1.483,1,w1118,m,2,1
47.01,55.24,43,1.483,1,w1118,m,2,1
28.05,104.07,43,1.483,1,w1118,m,2,1
21.68,82.08,43,1.483,1,w1118,m,2,1
160.98,52.0,44,1.517,1,w1118,m,2,1
129.87,96.06,44,1.517,1,w1118,m,2,1
126.94,55.82,44,1.517,1,w1118,m,2,1
115.06,89.28,44,1.517,1,w1118,m,2,1
108.18,100.94,44,1.517,1,w1118,m,2,1
71.64,37.35,44,1.517,1,w1118,m,2,1
70.07,122.82,44,1.517,1,w1118,m,2,1
49.11,56.12,44,1.517,1,w1118,m,2,1
28.43,105.08,44,1.517,1,w1118,m,2,1
21.24,81.2,44,1.517,1,w1118,m,2,1
162.06,51.38,45,1.552,1,w1118,m,2,1
131.07,96.94,45,1.552,1,w1118,m,2,1
128.99,55.82,45,1.552,1,w1118,m,2,1
117.04,88.94,45,1.552,1,w1118,m,2,1
110.08,100.69,45,1.552,1,w1118,m,2,1
75.77,122.31,45,1.552,1,w1118,m,2,1
72.71,37.09,45,1.552,1,w1118,m,2,1
52.94,57.84,45,1.552,1,w1118,m,2,1
28.69,105.88,45,1.552,1,w1118,m,2,1
21.22,81.27,45,1.552,1,w1118,m,2,1
163.01,50.95,46,1.586,1,w1118,m,2,1
132.3,98.04,46,1.586,1,w1118,m,2,1
132.0,55.72,46,1.586,1,w1118,m,2,1
119.11,87.81,46,1.586,1,w1118,m,2,1
116.66,100.83,46,1.586,1,w1118,m,2,1
77.8,122.34,46,1.586,1,w1118,m,2,1
73.0,37.22,46,1.586,1,w1118,m,2,1
53.08,58.23,46,1.586,1,w1118,m,2,1
29.04,106.86,46,1.586,1,w1118,m,2,1
21.07,81.23,46,1.586,1,w1118,m,2,1
164.06,50.81,47,1.621,1,w1118,m,2,1
136.85,56.06,47,1.621,1,w1118,m,2,1
134.2,99.0,47,1.621,1,w1118,m,2,1
122.02,87.38,47,1.621,1,w1118,m,2,1
117.88,100.81,47,1.621,1,w1118,m,2,1
76.07,122.78,47,1.621,1,w1118,m,2,1
73.2,36.93,47,1.621,1,w1118,m,2,1
56.88,59.12,47,1.621,1,w1118,m,2,1
29.13,107.7,47,1.621,1,w1118,m,2,1
20.98,81.11,47,1.621,1,w1118,m,2,1
166.01,50.0,48,1.655,1,w1118,m,2,1
138.81,55.1,48,1.655,1,w1118,m,2,1
136.25,100.07,48,1.655,1,w1118,m,2,1
124.01,86.87,48,1.655,1,w1118,m,2,1
118.89,100.79,48,1.655,1,w1118,m,2,1
77.13,122.85,48,1.655,1,w1118,m,2,1
74.86,36.77,48,1.655,1,w1118,m,2,1
57.99,60.03,48,1.655,1,w1118,m,2,1
29.21,108.14,48,1.655,1,w1118,m,2,1
20.56,80.08,48,1.655,1,w1118,m,2,1
170.78,48.65,49,1.69,1,w1118,m,2,1
138.15,55.2,49,1.69,1,w1118,m,2,1
137.08,101.32,49,1.69,1,w1118,m,2,1
126.01,86.01,49,1.69,1,w1118,m,2,1
117.09,100.65,49,1.69,1,w1118,m,2,1
83.7,122.01,49,1.69,1,w1118,m,2,1
75.78,36.92,49,1.69,1,w1118,m,2,1
60.11,61.16,49,1.69,1,w1118,m,2,1
29.26,108.96,49,1.69,1,w1118,m,2,1
20.22,79.8,49,1.69,1,w1118,m,2,1
171.86,47.79,50,1.724,1,w1118,m,2,1
143.97,55.76,50,1.724,1,w1118,m,2,1
138.22,102.17,50,1.724,1,w1118,m,2,1
127.11,85.92,50,1.724,1,w1118,m,2,1
119.03,100.33,50,1.724,1,w1118,m,2,1
81.05,122.33,50,1.724,1,w1118,m,2,1
76.86,36.59,50,1.724,1,w1118,m,2,1
62.08,61.19,50,1.724,1,w1118,m,2,1
29.29,109.2,50,1.724,1,w1118,m,2,1
19.7,79.06,50,1.724,1,w1118,m,2,1
170.15,48.19,51,1.759,1,w1118,m,2,1
143.18,55.37,51,1.759,1,w1118,m,2,1
140.91,104.09,51,1.759,1,w1118,m,2,1
130.16,85.24,51,1.759,1,w1118,m,2,1
119.23,100.14,51,1.759,1,w1118,m,2,1
84.95,121.34,51,1.759,1,w1118,m,2,1
77.13,36.62,51,1.759,1,w1118,m,2,1
64.06,61.29,51,1.759,1,w1118,m,2,1
29.32,110.01,51,1.759,1,w1118,m,2,1
18.97,79.16,51,1.759,1,w1118,m,2,1
171.25,47.95,52,1.793,1,w1118,m,2,1
146.17,55.3,52,1.793,1,w1118,m,2,1
142.23,104.85,52,1.793,1,w1118,m,2,1
132.06,84.87,52,1.793,1,w1118,m,2,1
125.84,100.76,52,1.793,1,w1118,m,2,1
85.98,121.25,52,1.793,1,w1118,m,2,1
79.04,35.99,52,1.793,1,w1118,m,2,1
66.03,62.16,52,1.793,1,w1118,m,2,1
29.15,110.2,52,1.793,1,w1118,m,2,1
18.36,80.04,52,1.793,1,w1118,m,2,1
173.14,47.33,53,1.828,1,w1118,m,2,1
152.86,56.86,53,1.828,1,w1118,m,2,1
143.96,106.95,53,1.828,1,w1118,m,2,1
134.06,83.87,53,1.828,1,w1118,m,2,1
126.9,100.73,53,1.828,1,w1118,m,2,1
86.98,121.29,53,1.828,1,w1118,m,2,1
79.78,36.24,53,1.828,1,w1118,m,2,1
69.03,62.81,53,1.828,1,w1118,m,2,1
29.14,110.67,53,1.828,1,w1118,m,2,1
18.17,80.37,53,1.828,1,w1118,m,2,1
176.85,46.0,54,1.862,1,w1118,m,2,1
153.01,57.07,54,1.862,1,w1118,m,2,1
143.87,107.2,54,1.862,1,w1118,m,2,1
136.0,83.21,54,1.862,1,w1118,m,2,1
129.67,100.81,54,1.862,1,w1118,m,2,1
89.01,121.13,54,1.862,1,w1118,m,2,1
80.18,36.26,54,1.862,1,w1118,m,2,1
