geno,condition,rack,day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
Zim,Ex,a,16,1,Zim_Ex_a_5,23,75,0.8101,17.489,0.9622,0.0,0.0198
Zim,Ex,a,16,1,Zim_Ex_a_6,29,81,0.9204,16.4475,0.9752,0.0,0.0181
Zim,Ex,a,16,1,Zim_Ex_a_all,18,70,1.1757,31.3758,0.9875,0.0,0.0162
Zim,Ex,a,16,2,Zim_Ex_a_1,71,123,1.8639,-32.2074,0.9841,0.0,0.0291
Zim,Ex,a,16,2,Zim_Ex_a_2,5,57,1.594,25.4319,0.9813,0.0,0.0271
Zim,Ex,a,16,2,Zim_Ex_a_3,60,112,1.4484,25.315,0.981,0.0,0.0248
Zim,Ex,a,16,2,Zim_Ex_a_4,4,56,2.0068,25.4793,0.975,0.0,0.0396
Zim,Ex,a,16,2,Zim_Ex_a_5,32,84,1.135,11.9827,0.9625,0.0,0.0277
Zim,Ex,a,16,2,Zim_Ex_a_6,4,56,0.9637,40.4179,0.8856,0.0,0.0438
Zim,Ex,a,16,2,Zim_Ex_a_all,7,59,1.0947,32.6733,0.9961,0.0,0.0085
Zim,Ex,a,16,3,Zim_Ex_a_1,61,113,1.6352,43.2769,0.9958,0.0,0.0129
Zim,Ex,a,16,3,Zim_Ex_a_2,20,72,1.2943,40.5335,0.9043,0.0,0.0529
Zim,Ex,a,16,3,Zim_Ex_a_3,0,52,2.602,41.522,0.9953,0.0,0.022000000000000002
Zim,Ex,a,16,3,Zim_Ex_a_4,29,81,0.9927,22.5972,0.9754,0.0,0.0194
Zim,Ex,a,16,3,Zim_Ex_a_5,0,52,1.6177,30.5065,0.9748,0.0,0.0321
Zim,Ex,a,16,3,Zim_Ex_a_6,35,87,1.7282,3.928,0.9540000000000001,0.0,0.047
Zim,Ex,a,16,3,Zim_Ex_a_all,14,66,1.2977,39.2954,0.9929,0.0,0.0135
Zim,Ex,b,16,1,Zim_Ex_b_1,54,106,2.4351,10.9738,0.9981,0.0,0.0129
Zim,Ex,b,16,1,Zim_Ex_b_2,55,107,1.7853,36.174,0.9321,0.0,0.0601
Zim,Ex,b,16,1,Zim_Ex_b_3,44,96,2.3366,28.5629,0.975,0.0,0.0461
Zim,Ex,b,16,1,Zim_Ex_b_4,33,85,1.5422,31.2934,0.9709,0.0,0.0329
Zim,Ex,b,16,1,Zim_Ex_b_5,34,86,1.0869,19.7566,0.9656,0.0,0.0253
Zim,Ex,b,16,1,Zim_Ex_b_6,65,117,1.7499,-1.7385,0.9518,0.0,0.0488
Zim,Ex,b,16,1,Zim_Ex_b_all,46,98,1.6447,28.1203,0.9931,0.0,0.0168
Zim,Ex,b,16,2,Zim_Ex_b_1,44,96,1.3666,8.6188,0.8323,0.0,0.0788
Zim,Ex,b,16,2,Zim_Ex_b_2,51,103,1.8027,-4.177,0.9053,0.0,0.0733
Zim,Ex,b,16,2,Zim_Ex_b_3,19,71,1.9541,14.9248,0.9486,0.0,0.0565
Zim,Ex,b,16,2,Zim_Ex_b_4,28,80,0.6241,39.9241,0.8468,0.0,0.0339
Zim,Ex,b,16,2,Zim_Ex_b_5,36,88,0.4713,39.1361,0.7933,0.0,0.0313
Zim,Ex,b,16,2,Zim_Ex_b_6,53,105,1.435,-28.1649,0.9713,0.0,0.0305
Zim,Ex,b,16,2,Zim_Ex_b_all,48,100,1.0658,21.081999999999997,0.9761,0.0,0.0205
Zim,Ex,b,16,3,Zim_Ex_b_1,0,52,1.1212,10.6252,0.9538,0.0,0.0306
Zim,Ex,b,16,3,Zim_Ex_b_2,4,56,2.8281,5.1833,0.9854,0.0,0.0422
Zim,Ex,b,16,3,Zim_Ex_b_3,43,95,2.8298,13.7698,0.9383,0.0,0.0903
Zim,Ex,b,16,3,Zim_Ex_b_4,22,74,0.8416,50.4673,0.9786,0.0,0.0153
Zim,Ex,b,16,3,Zim_Ex_b_5,23,75,2.0932,4.8804,0.9767,0.0,0.0399
Zim,Ex,b,16,3,Zim_Ex_b_6,82,134,2.8742,-101.4163,0.9796,0.0,0.051
Zim,Ex,b,16,3,Zim_Ex_b_all,80,132,1.5768,17.2652,0.9848,0.0,0.0241
Zim,Un,a,16,1,Zim_Un_a_1,57,109,1.0177,4.9581,0.8518,0.0,0.0542
Zim,Un,a,16,1,Zim_Un_a_2,31,83,1.4696,31.658,0.9772,0.0,0.0277
Zim,Un,a,16,1,Zim_Un_a_3,48,100,1.1209,2.9977,0.8788,0.0,0.0527
Zim,Un,a,16,1,Zim_Un_a_4,34,86,1.7453,23.329,0.9902,0.0,0.0213
Zim,Un,a,16,1,Zim_Un_a_5,33,85,0.7777,29.7801,0.8726,0.0,0.0377
Zim,Un,a,16,1,Zim_Un_a_6,44,96,1.6819,-12.3407,0.9465,0.0,0.0496
Zim,Un,a,16,1,Zim_Un_a_all,32,84,1.1694,22.8603,0.9846,0.0,0.018000000000000002
Zim,Un,a,16,2,Zim_Un_a_1,49,101,1.663,-16.3557,0.9458,0.0,0.0494
Zim,Un,a,16,2,Zim_Un_a_2,0,52,3.2076,48.5432,0.9859,0.0,0.0472
Zim,Un,a,16,2,Zim_Un_a_3,65,117,1.6135,-5.3109,0.9689,0.0,0.0357
Zim,Un,a,16,2,Zim_Un_a_4,53,105,0.927,16.9082,0.8614,0.0,0.0473
Zim,Un,a,16,2,Zim_Un_a_5,1,53,1.0779,31.6119,0.9509,0.0,0.0304
Zim,Un,a,16,2,Zim_Un_a_6,55,107,2.4246,-24.3833,0.9563,0.0,0.0642
Zim,Un,a,16,2,Zim_Un_a_all,0,52,1.1327,38.8744,0.9908,0.0,0.0134
Zim,Un,a,16,3,Zim_Un_a_1,64,116,2.7309,-63.0215,0.8305,0.0,0.1586
Zim,Un,a,16,3,Zim_Un_a_2,66,118,1.392,92.5577,0.9259,0.0,0.0492
Zim,Un,a,16,3,Zim_Un_a_3,53,105,1.2009999999999998,15.179,0.9536,0.0,0.0328
Zim,Un,a,16,3,Zim_Un_a_4,31,83,1.1119,46.5282,0.8065,0.0,0.0706
Zim,Un,a,16,3,Zim_Un_a_5,45,97,1.0559,19.9855,0.8986,0.0,0.0447
Zim,Un,a,16,3,Zim_Un_a_6,92,144,2.0266,-50.7242,0.8969,0.0,0.0911
Zim,Un,a,16,3,Zim_Un_a_all,79,131,0.6962,62.7705,0.9553,0.0,0.0186
Zim,Un,b,16,1,Zim_Un_b_1,90,142,0.2963,3.3733,0.8484,0.0,0.0165
Zim,Un,b,16,1,Zim_Un_b_2,22,74,2.701,13.4341,0.9520000000000001,0.0,0.0752
Zim,Un,b,16,1,Zim_Un_b_3,46,98,2.2931,-8.5933,0.9406,0.0,0.0716
Zim,Un,b,16,1,Zim_Un_b_4,73,125,0.5972,28.2359,0.9013,0.0,0.0248
Zim,Un,b,16,1,Zim_Un_b_5,75,127,2.3573,-63.2064,0.8837,0.0,0.1081
Zim,Un,b,16,1,Zim_Un_b_6,40,92,1.9768,1.7863,0.9161,0.0,0.0749
Zim,Un,b,16,1,Zim_Un_b_all,46,98,0.9891,33.957,0.9515,0.0,0.0277
Zim,Un,b,16,2,Zim_Un_b_1,16,68,1.1241,10.4402,0.9035,0.0,0.0462
Zim,Un,b,16,2,Zim_Un_b_2,18,70,1.7465,18.9365,0.9835,0.0,0.0278
Zim,Un,b,16,2,Zim_Un_b_3,7,59,1.7662,29.4545,0.9822,0.0,0.0292
Zim,Un,b,16,2,Zim_Un_b_4,69,121,1.3286,-16.5115,0.9358,0.0,0.0433
Zim,Un,b,16,2,Zim_Un_b_5,25,77,1.0166,9.9685,0.943,0.0,0.0311
Zim,Un,b,16,2,Zim_Un_b_6,69,121,2.7244,-79.5221,0.9685,0.0,0.0607
Zim,Un,b,16,2,Zim_Un_b_all,21,73,1.016,22.765,0.9951,0.0,0.0087
Zim,Un,b,16,3,Zim_Un_b_1,45,97,0.4122,-0.1206,0.9746,0.0,0.0082
Zim,Un,b,16,3,Zim_Un_b_2,82,134,1.9958,45.5667,0.9353,0.0,0.0654
Zim,Un,b,16,3,Zim_Un_b_3,91,143,1.4109,6.9782,0.9827,0.0,0.024
Zim,Un,b,16,3,Zim_Un_b_4,69,121,1.4659,-15.3897,0.9651,0.0,0.0344
Zim,Un,b,16,3,Zim_Un_b_5,12,64,1.4379,22.7645,0.9651,0.0,0.0338
Zim,Un,b,16,3,Zim_Un_b_6,68,120,1.6654,18.5889,0.9593,0.0,0.0424
Zim,Un,b,16,3,Zim_Un_b_all,43,95,1.1272,31.3447,0.9898,0.0,0.013999999999999999
Mau,Ex,a,17,1,Mau_Ex_a_1,0,52,1.2288,19.2627,0.9469,0.0,0.0361
Mau,Ex,a,17,1,Mau_Ex_a_2,14,66,1.7144,28.6808,0.9871,0.0,0.0241
Mau,Ex,a,17,1,Mau_Ex_a_3,6,58,1.9806,29.0004,0.99,0.0,0.0244
Mau,Ex,a,17,1,Mau_Ex_a_4,35,87,1.7916,13.1449,0.9637,0.0,0.043
Mau,Ex,a,17,1,Mau_Ex_a_5,21,73,1.4846,33.111999999999995,0.9792,0.0,0.0267
Mau,Ex,a,17,1,Mau_Ex_a_6,10,62,1.7502,32.3947,0.9867,0.0,0.025
Mau,Ex,a,17,1,Mau_Ex_a_all,0,52,1.3344,34.4909,0.9938,0.0,0.0129
Mau,Ex,a,17,2,Mau_Ex_a_1,47,99,2.2198,15.1408,0.9497,0.0,0.0633
Mau,Ex,a,17,2,Mau_Ex_a_2,27,79,3.1326,21.4871,0.9917,0.0,0.0351
Mau,Ex,a,17,2,Mau_Ex_a_3,91,143,1.6612,29.3358,0.9494,0.0,0.0496
Mau,Ex,a,17,2,Mau_Ex_a_4,52,104,0.9175,3.9024,0.7559,0.0,0.0688
Mau,Ex,a,17,2,Mau_Ex_a_5,6,58,1.1795,16.4211,0.9821,0.0,0.0196
Mau,Ex,a,17,2,Mau_Ex_a_6,0,52,1.2974,11.2183,0.8814,0.0,0.0602
Mau,Ex,a,17,2,Mau_Ex_a_all,39,91,1.8901,17.7686,0.9927,0.0,0.0199
Mau,Ex,a,17,3,Mau_Ex_a_1,31,83,1.6748,11.1118,0.9371,0.0,0.054000000000000006
Mau,Ex,a,17,3,Mau_Ex_a_2,42,94,3.1166,12.4868,0.9854,0.0,0.0467
Mau,Ex,a,17,3,Mau_Ex_a_3,36,88,2.2014,-5.8526,0.9929,0.0,0.0229
Mau,Ex,a,17,3,Mau_Ex_a_4,63,115,2.2654,-53.2013,0.9823,0.0,0.0374
Mau,Ex,a,17,3,Mau_Ex_a_5,82,134,2.6189999999999998,-56.6532,0.9598,0.0,0.0663
Mau,Ex,a,17,3,Mau_Ex_a_6,44,96,1.422,16.5231,0.9470000000000001,0.0,0.0418
Mau,Ex,a,17,3,Mau_Ex_a_all,39,91,1.6585,18.3565,0.9924,0.0,0.0178
Mau,Ex,b,17,1,Mau_Ex_b_1,4,56,1.1076,18.7703,0.9772,0.0,0.0209
Mau,Ex,b,17,1,Mau_Ex_b_2,0,52,2.2438,33.5931,0.9665,0.0,0.0516
Mau,Ex,b,17,1,Mau_Ex_b_3,28,80,1.8658,16.8803,0.9734,0.0,0.038
Mau,Ex,b,17,1,Mau_Ex_b_4,2,54,2.0822,31.4141,0.9729,0.0,0.0429
Mau,Ex,b,17,1,Mau_Ex_b_5,4,56,1.9509,30.6457,0.9847,0.0,0.0299
Mau,Ex,b,17,1,Mau_Ex_b_6,32,84,2.1385,21.7359,0.9849,0.0,0.0325
Mau,Ex,b,17,1,Mau_Ex_b_all,1,53,1.6768,32.5551,0.9951,0.0,0.0144
Mau,Ex,b,17,2,Mau_Ex_b_1,2,54,0.7292,8.0258,0.8985,0.0,0.0308
Mau,Ex,b,17,2,Mau_Ex_b_2,14,66,2.8452,12.4297,0.9856,0.0,0.0423
Mau,Ex,b,17,2,Mau_Ex_b_3,57,109,2.4707,-20.0995,0.9667,0.0,0.0566
Mau,Ex,b,17,2,Mau_Ex_b_4,53,105,2.345,-17.0925,0.9902,0.0,0.0286
Mau,Ex,b,17,2,Mau_Ex_b_5,41,93,3.1418,-13.5294,0.9746,0.0,0.0625
Mau,Ex,b,17,2,Mau_Ex_b_6,0,52,2.2882,43.4802,0.9599,0.0,0.0579
Mau,Ex,b,17,2,Mau_Ex_b_all,45,97,2.4029,5.2664,0.9914,0.0,0.0275
Mau,Ex,b,17,3,Mau_Ex_b_1,12,64,1.6937,-0.3324,0.9812,0.0,0.0289
Mau,Ex,b,17,3,Mau_Ex_b_2,24,76,2.2358,35.1882,0.9606,0.0,0.055999999999999994
Mau,Ex,b,17,3,Mau_Ex_b_3,6,58,1.1292,17.4393,0.9665,0.0,0.026000000000000002
Mau,Ex,b,17,3,Mau_Ex_b_4,0,52,1.7222,40.9585,0.9503,0.0,0.0488
Mau,Ex,b,17,3,Mau_Ex_b_5,50,102,1.9855,4.012,0.9894,0.0,0.0253
Mau,Ex,b,17,3,Mau_Ex_b_6,0,52,1.9033,40.889,0.9654,0.0,0.0445
Mau,Ex,b,17,3,Mau_Ex_b_all,12,64,1.4452,36.2984,0.9843,0.0,0.0225
Mau,Un,a,17,1,Mau_Un_a_1,83,135,1.4761,-65.5651,0.9812,0.0,0.0251
Mau,Un,a,17,1,Mau_Un_a_2,6,58,2.2423,20.8682,0.9769,0.0,0.0425
Mau,Un,a,17,1,Mau_Un_a_3,51,103,1.6451,1.9782,0.9882,0.0,0.0221
Mau,Un,a,17,1,Mau_Un_a_4,73,125,2.0293,-42.9586,0.9779,0.0,0.0376
Mau,Un,a,17,1,Mau_Un_a_5,0,52,1.1432,31.0022,0.953,0.0,0.0315
Mau,Un,a,17,1,Mau_Un_a_6,0,52,1.2309999999999999,10.7611,0.9853,0.0,0.0185
Mau,Un,a,17,1,Mau_Un_a_all,8,60,1.1707,20.4105,0.9943,0.0,0.0109
Mau,Un,a,17,2,Mau_Un_a_1,44,96,2.2022,4.9168,0.9494,0.0,0.0631
Mau,Un,a,17,2,Mau_Un_a_2,16,68,3.7565,-7.1698,0.9787,0.0,0.0683
Mau,Un,a,17,2,Mau_Un_a_3,72,124,2.6617,-12.4896,0.9598,0.0,0.0674
Mau,Un,a,17,2,Mau_Un_a_4,79,131,1.6082,-49.7657,0.95,0.0,0.0458
Mau,Un,a,17,2,Mau_Un_a_5,35,87,1.8495,0.5712,0.9827,0.0,0.0302
Mau,Un,a,17,2,Mau_Un_a_6,54,106,2.0369,-33.7431,0.9715,0.0,0.043
Mau,Un,a,17,2,Mau_Un_a_all,69,121,1.9043,8.4758,0.99,0.0,0.0235
Mau,Un,a,17,3,Mau_Un_a_1,31,83,1.2464,2.8847,0.9526,0.0,0.0345
Mau,Un,a,17,3,Mau_Un_a_2,9,61,2.5022,35.2503,0.9369,0.0,0.0808
Mau,Un,a,17,3,Mau_Un_a_3,8,60,1.2336,28.2349,0.9423,0.0,0.0379
Mau,Un,a,17,3,Mau_Un_a_4,57,109,2.1409,-24.033,0.9433,0.0,0.0652
Mau,Un,a,17,3,Mau_Un_a_5,17,69,2.543,-6.4079,0.9717,0.0,0.0535
Mau,Un,a,17,3,Mau_Un_a_6,81,133,2.2999,-10.1348,0.9607,0.0,0.0575
Mau,Un,a,17,3,Mau_Un_a_all,66,118,1.2155,35.1757,0.9772,0.0,0.0229
Mau,Un,b,17,1,Mau_Un_b_1,12,64,1.4880000000000002,17.1316,0.9757,0.0,0.0289
Mau,Un,b,17,1,Mau_Un_b_2,46,98,2.5585,59.4989,0.9239,0.0,0.0917
Mau,Un,b,17,1,Mau_Un_b_3,20,72,2.9384,7.8765,0.9915,0.0,0.0334
Mau,Un,b,17,1,Mau_Un_b_4,22,74,2.7644,-6.0887,0.9916,0.0,0.0312
Mau,Un,b,17,1,Mau_Un_b_5,32,84,1.9962,21.1684,0.9888,0.0,0.0261
Mau,Un,b,17,1,Mau_Un_b_6,23,75,1.1201,9.1287,0.9236,0.0,0.0403
Mau,Un,b,17,1,Mau_Un_b_all,27,79,2.0751,21.5463,0.9944,0.0,0.019
Mau,Un,b,17,2,Mau_Un_b_1,21,73,1.3643,16.0511,0.9711,0.0,0.028999999999999998
Mau,Un,b,17,2,Mau_Un_b_2,0,52,2.753,63.9038,0.9513,0.0,0.0772
Mau,Un,b,17,2,Mau_Un_b_3,3,55,1.5238,52.2957,0.9713,0.0,0.0323
Mau,Un,b,17,2,Mau_Un_b_4,18,70,2.2475,25.2835,0.9816,0.0,0.0379
Mau,Un,b,17,2,Mau_Un_b_5,36,88,2.3769,23.0806,0.9704,0.0,0.0512
Mau,Un,b,17,2,Mau_Un_b_6,15,67,1.4566,20.7829,0.9785,0.0,0.0266
Mau,Un,b,17,2,Mau_Un_b_all,16,68,1.8134,38.9717,0.995,0.0,0.0157
Mau,Un,b,17,3,Mau_Un_b_1,44,96,1.4714,11.7264,0.9434,0.0,0.0448
Mau,Un,b,17,3,Mau_Un_b_2,48,100,2.5622,44.6049,0.975,0.0,0.0506
Mau,Un,b,17,3,Mau_Un_b_3,35,87,2.4291,-1.0882,0.9761,0.0,0.0469
Mau,Un,b,17,3,Mau_Un_b_4,58,110,2.2058,32.9954,0.9653,0.0,0.0517
Mau,Un,b,17,3,Mau_Un_b_5,23,75,1.7442,11.1752,0.9817,0.0,0.0293
Mau,Un,b,17,3,Mau_Un_b_6,35,87,1.5527,-1.9185,0.9693,0.0,0.0341
Mau,Un,b,17,3,Mau_Un_b_all,57,109,2.0505,15.9608,0.9891,0.0,0.0265
OreR,Ex,a,17,1,OreR_Ex_a_1,32,84,0.4067,12.3083,0.8291,0.0,0.0237
OreR,Ex,a,17,1,OreR_Ex_a_2,0,52,1.5969,34.6298,0.9843,0.0,0.0248
OreR,Ex,a,17,1,OreR_Ex_a_3,0,52,0.8676,20.596,0.9848,0.0,0.0132
OreR,Ex,a,17,1,OreR_Ex_a_4,10,62,0.7257,29.5208,0.9526,0.0,0.0201
OreR,Ex,a,17,1,OreR_Ex_a_5,4,56,0.8319,29.1755,0.9806,0.0,0.0144
OreR,Ex,a,17,1,OreR_Ex_a_6,13,65,1.493,22.7999,0.9905,0.0,0.0179
OreR,Ex,a,17,1,OreR_Ex_a_all,0,52,0.9275,27.2044,0.997,0.0,0.0063
OreR,Ex,a,17,2,OreR_Ex_a_1,3,55,1.2328,40.6899,0.8888,0.0,0.055
OreR,Ex,a,17,2,OreR_Ex_a_2,0,52,1.5716,20.9533,0.9495,0.0,0.045
OreR,Ex,a,17,2,OreR_Ex_a_3,32,84,1.2306,18.8842,0.9541,0.0,0.0334
OreR,Ex,a,17,2,OreR_Ex_a_4,36,88,2.046,18.6386,0.9448,0.0,0.0615
OreR,Ex,a,17,2,OreR_Ex_a_5,91,143,1.5157,-34.9329,0.971,0.0,0.0337
OreR,Ex,a,17,2,OreR_Ex_a_6,51,103,0.9440000000000001,2.8947,0.8912,0.0,0.0416
OreR,Ex,a,17,2,OreR_Ex_a_all,0,52,0.8039,33.2465,0.9829,0.0,0.013000000000000001
OreR,Ex,a,17,3,OreR_Ex_a_1,34,86,0.6784,15.3039,0.9198,0.0,0.0251
OreR,Ex,a,17,3,OreR_Ex_a_2,20,72,1.7293,6.7876,0.9787,0.0,0.0314
OreR,Ex,a,17,3,OreR_Ex_a_3,26,78,2.0584,7.1455,0.9879,0.0,0.027999999999999997
OreR,Ex,a,17,3,OreR_Ex_a_4,19,71,1.5230000000000001,25.8407,0.9711,0.0,0.0324
OreR,Ex,a,17,3,OreR_Ex_a_5,0,52,0.5494,17.3117,0.9431,0.0,0.0168
OreR,Ex,a,17,3,OreR_Ex_a_6,26,78,1.7576,11.4335,0.9854,0.0,0.0263
OreR,Ex,a,17,3,OreR_Ex_a_all,28,80,1.4961,12.3327,0.9942,0.0,0.013999999999999999
OreR,Ex,b,17,1,OreR_Ex_b_1,30,82,0.9569,-8.2786,0.9286,0.0,0.0331
OreR,Ex,b,17,1,OreR_Ex_b_2,55,107,0.9812,-22.3715,0.9055,0.0,0.0398
OreR,Ex,b,17,1,OreR_Ex_b_3,32,84,0.7058,14.3055,0.9552,0.0,0.0189
OreR,Ex,b,17,1,OreR_Ex_b_4,20,72,0.9134,27.1539,0.9797,0.0,0.0162
OreR,Ex,b,17,1,OreR_Ex_b_5,28,80,0.5254,33.0815,0.9420000000000001,0.0,0.0162
OreR,Ex,b,17,1,OreR_Ex_b_6,27,79,1.2338,20.5867,0.9755,0.0,0.0241
OreR,Ex,b,17,1,OreR_Ex_b_all,42,94,0.8361,21.175,0.9907,0.0,0.0099
OreR,Ex,b,17,2,OreR_Ex_b_1,63,115,0.1834,-1.4068,0.8272,0.0,0.0108
OreR,Ex,b,17,2,OreR_Ex_b_2,0,52,1.4966,9.6351,0.8951,0.0,0.0645
OreR,Ex,b,17,2,OreR_Ex_b_3,59,111,1.713,-19.113,0.9453,0.0,0.0512
OreR,Ex,b,17,2,OreR_Ex_b_4,2,54,1.2191,17.9349,0.9705,0.0,0.0262
OreR,Ex,b,17,2,OreR_Ex_b_5,1,53,0.4163,14.0043,0.9733,0.0,0.0085
OreR,Ex,b,17,2,OreR_Ex_b_6,37,89,1.6077,-16.7353,0.9617,0.0,0.0397
OreR,Ex,b,17,2,OreR_Ex_b_all,52,104,0.8156,14.6269,0.9844,0.0,0.0126
OreR,Ex,b,17,3,OreR_Ex_b_1,88,140,0.3319,-7.7989,0.9677,0.0,0.0076
OreR,Ex,b,17,3,OreR_Ex_b_2,44,96,0.4391,11.0506,0.8786,0.0,0.0207
OreR,Ex,b,17,3,OreR_Ex_b_3,53,105,1.5178,8.4026,0.9467,0.0,0.0447
OreR,Ex,b,17,3,OreR_Ex_b_4,66,118,1.7403,2.3929,0.9845,0.0,0.0268
OreR,Ex,b,17,3,OreR_Ex_b_5,32,84,0.7821,19.6461,0.9528,0.0,0.0216
OreR,Ex,b,17,3,OreR_Ex_b_6,5,57,1.4167,23.8021,0.9619,0.0,0.0349
OreR,Ex,b,17,3,OreR_Ex_b_all,13,65,0.9374,26.820999999999998,0.9854,0.0,0.013999999999999999
OreR,Un,a,17,1,OreR_Un_a_1,30,82,1.2757,-3.2716,0.9757,0.0,0.0248
OreR,Un,a,17,1,OreR_Un_a_2,9,61,2.5918,24.6631,0.9857,0.0,0.0384
OreR,Un,a,17,1,OreR_Un_a_3,9,61,1.4707,8.5663,0.9781,0.0,0.0271
OreR,Un,a,17,1,OreR_Un_a_4,65,117,1.445,-12.9847,0.9508,0.0,0.0408
OreR,Un,a,17,1,OreR_Un_a_5,47,99,1.8679,-9.4507,0.9631,0.0,0.0452
OreR,Un,a,17,1,OreR_Un_a_6,47,99,1.5493,-27.9026,0.9714,0.0,0.0328
OreR,Un,a,17,1,OreR_Un_a_all,46,98,1.6035,6.813,0.9904,0.0,0.0194
OreR,Un,a,17,2,OreR_Un_a_1,23,75,1.2296,8.0761,0.9815,0.0,0.0208
OreR,Un,a,17,2,OreR_Un_a_2,7,59,2.6822,2.7658,0.99,0.0,0.0331
OreR,Un,a,17,2,OreR_Un_a_3,22,74,2.8496,9.8488,0.9883,0.0,0.0381
OreR,Un,a,17,2,OreR_Un_a_4,26,78,2.0825,0.9787,0.9539,0.0,0.0567
OreR,Un,a,17,2,OreR_Un_a_5,16,68,0.7889,27.6813,0.9246,0.0,0.0281
OreR,Un,a,17,2,OreR_Un_a_6,11,63,0.7608,26.2442,0.9295,0.0,0.0261
OreR,Un,a,17,2,OreR_Un_a_all,25,77,1.6656,13.8436,0.9925,0.0,0.0178
OreR,Un,a,17,3,OreR_Un_a_1,20,72,1.5867,-0.6022,0.9715,0.0,0.0335
OreR,Un,a,17,3,OreR_Un_a_2,0,52,1.555,57.5603,0.8614,0.0,0.0794
OreR,Un,a,17,3,OreR_Un_a_3,3,55,2.3803,26.1434,0.9744,0.0,0.0475
OreR,Un,a,17,3,OreR_Un_a_4,40,92,0.7239,33.2276,0.9543,0.0,0.0196
OreR,Un,a,17,3,OreR_Un_a_5,67,119,1.3025,0.0831,0.9329999999999999,0.0,0.0435
OreR,Un,a,17,3,OreR_Un_a_6,32,84,1.2105,18.1771,0.9272,0.0,0.0424
OreR,Un,a,17,3,OreR_Un_a_all,0,52,1.0996,35.8243,0.982,0.0,0.0183
OreR,Un,b,17,1,OreR_Un_b_1,71,123,0.5468,46.5897,0.8366,0.0,0.031
OreR,Un,b,17,1,OreR_Un_b_2,67,119,1.4162,13.9729,0.9519,0.0,0.0395
OreR,Un,b,17,1,OreR_Un_b_3,10,62,1.1033,44.3555,0.9619,0.0,0.0271
OreR,Un,b,17,1,OreR_Un_b_4,0,52,1.0789,17.3729,0.971,0.0,0.023
OreR,Un,b,17,1,OreR_Un_b_5,24,76,0.9325,26.8118,0.9587,0.0,0.024
OreR,Un,b,17,1,OreR_Un_b_6,75,127,2.4805,-60.8604,0.9773,0.0,0.0465
OreR,Un,b,17,1,OreR_Un_b_all,69,121,1.0041,28.9968,0.9866,0.0,0.0144
OreR,Un,b,17,2,OreR_Un_b_1,27,79,1.3396,-1.8321,0.9676,0.0,0.0303
OreR,Un,b,17,2,OreR_Un_b_2,34,86,2.687,-17.5705,0.8814,0.0,0.1247
OreR,Un,b,17,2,OreR_Un_b_3,19,71,1.7199,37.2818,0.9254,0.0,0.061
OreR,Un,b,17,2,OreR_Un_b_4,74,126,1.2293,-24.0045,0.9482,0.0,0.0357
OreR,Un,b,17,2,OreR_Un_b_5,35,87,1.1832,9.0609,0.9798,0.0,0.0209
OreR,Un,b,17,2,OreR_Un_b_6,92,144,0.9272,-21.1514,0.9271,0.0,0.0342
OreR,Un,b,17,2,OreR_Un_b_all,39,91,1.1762,15.7681,0.978,0.0,0.0217
OreR,Un,b,17,3,OreR_Un_b_1,54,106,0.9969,18.959,0.9335,0.0,0.0332
OreR,Un,b,17,3,OreR_Un_b_2,1,53,1.8728,5.5232,0.9591,0.0,0.0479
OreR,Un,b,17,3,OreR_Un_b_3,1,53,1.4426,46.8601,0.9069,0.0,0.057999999999999996
OreR,Un,b,17,3,OreR_Un_b_4,62,114,1.9457,-28.7506,0.9677,0.0,0.0439
OreR,Un,b,17,3,OreR_Un_b_5,0,52,0.7113,37.8474,0.9601,0.0,0.0179
OreR,Un,b,17,3,OreR_Un_b_6,27,79,1.1581,41.216,0.987,0.0,0.0163
OreR,Un,b,17,3,OreR_Un_b_all,0,52,1.0472,34.4576,0.9839,0.0,0.0165
SiI,Ex,a,17,1,SiI_Ex_a_1,60,112,0.4439,9.4532,0.9421,0.0,0.0137
SiI,Ex,a,17,1,SiI_Ex_a_2,32,84,1.3548,-11.1963,0.9068,0.0,0.0545
SiI,Ex,a,17,1,SiI_Ex_a_3,0,52,0.4006,22.5628,0.9227,0.0,0.0145
SiI,Ex,a,17,1,SiI_Ex_a_4,0,52,0.6741,40.3819,0.7328,0.0,0.0542
SiI,Ex,a,17,1,SiI_Ex_a_5,84,136,0.4965,2.4448,0.7792,0.0,0.0346
SiI,Ex,a,17,1,SiI_Ex_a_6,92,144,0.3144,-1.7613,0.7482,0.0,0.0254
SiI,Ex,a,17,1,SiI_Ex_a_all,64,116,0.3239,20.1291,0.9440000000000001,0.0,0.0098
SiI,Ex,a,17,2,SiI_Ex_a_1,11,63,0.7675,31.6601,0.9181,0.0,0.0287
SiI,Ex,a,17,2,SiI_Ex_a_2,0,52,0.6094,14.7365,0.9314,0.0,0.0206
SiI,Ex,a,17,2,SiI_Ex_a_3,35,87,0.7823,12.3354,0.9466,0.0,0.0231
SiI,Ex,a,17,2,SiI_Ex_a_4,21,73,0.6095,20.9435,0.9232,0.0,0.022000000000000002
SiI,Ex,a,17,2,SiI_Ex_a_5,50,102,0.5546,39.5743,0.7837,0.0,0.0381
SiI,Ex,a,17,2,SiI_Ex_a_6,68,120,0.5486,6.4331,0.9131,0.0,0.0212
